school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
2,0,0,0,0,13.0,1,10,77.0,77.0,77.0,63.0,58.0,61.0,29,58.25,0,3,2,2,1,0,5,1,6,1,4.0,3.0,4.0,4.0,2,1,6,4,3,2,4.0,1,0
1,0,1,1,1,11.0,0,10,87.0,91.0,76.0,79.0,73.0,77.0,189,79.25,0,1,1,1,5,0,5,1,5,1,5.0,1.0,2.0,5.0,0,3,3,2,1,2,5.0,0,0
3,1,1,0,1,13.0,1,0,89.0,87.0,87.0,59.0,61.0,94.0,191,75.75,0,0,2,1,5,5,20,0,6,1,3.0,3.0,3.0,3.0,0,4,3,3,5,2,3.0,0,0
3,1,1,0,1,13.0,1,0,91.0,87.0,87.0,51.0,85.0,60.0,19,60.75,2,5,1,0,5,5,30,1,6,2,3.0,3.0,3.0,3.0,0,4,3,4,1,2,3.0,0,0
2,0,0,0,0,14.0,1,0,77.0,75.0,76.0,52.0,63.0,63.0,43,58.25,0,0,2,2,4,5,44,1,1,2,4.0,5.0,3.0,4.0,2,6,6,4,1,3,4.0,0,0
2,0,0,0,1,12.2,1,1,91.0,96.1,82.3,79.4,74.4,78.7,159,77.625,0,0,2,2,5,4,29,1,6,2,4.8,5.5,3.7,5.2,0,1,3,4,1,3,5.6,0,0
3,1,1,0,0,12.0,0,0,88.0,97.0,97.0,93.0,54.0,74.0,173,76.0,0,1,1,1,5,0,65,0,6,2,5.0,5.0,5.0,5.0,0,1,3,4,1,2,5.0,0,0
1,0,1,1,1,11.0,1,0,90.0,71.0,77.0,70.0,69.0,64.0,151,69.75,0,0,1,1,5,0,55,1,5,0,5.0,1.0,5.0,1.0,0,1,3,4,1,2,5.0,0,0
1,0,1,0,1,12.9,1,2,80.2,77.2,79.6,72.1,63.6,67.0,89,67.025,0,0,1,1,5,0,26,1,5,0,4.9,1.5,4.5,3.2,2,1,3,2,5,2,5.5,2,0
3,1,1,0,0,12.0,4,0,94.0,90.0,90.0,67.0,43.0,88.0,119,67.25,2,3,1,2,1,2,5,0,6,0,4.0,5.0,4.0,5.0,0,3,3,4,1,2,5.0,1,0
2,0,0,0,0,13.0,1,0,84.0,82.0,79.0,69.0,78.0,68.0,159,73.25,0,3,1,2,4,0,33,1,1,0,4.0,5.0,5.0,4.0,2,6,6,4,5,3,4.0,1,0
3,1,1,0,0,12.0,0,0,98.0,93.0,93.0,59.0,91.0,90.0,14,71.0,2,5,1,2,4,4,20,1,0,2,5.0,5.0,5.0,5.0,2,4,3,4,3,2,5.0,0,0
3,1,1,0,1,13.0,1,10,91.0,98.0,98.0,69.0,90.0,52.0,191,75.0,0,0,1,1,5,4,33,1,6,2,3.0,3.0,3.0,3.0,0,1,3,0,5,2,3.0,1,0
0,1,1,0,1,11.0,3,14,91.0,94.0,78.0,60.0,67.0,69.0,165,69.0,0,3,2,1,1,2,5,1,6,1,5.0,5.0,5.0,5.0,2,5,3,2,1,1,5.0,1,0
0,1,1,0,0,9.0,2,0,81.0,82.0,83.0,65.0,63.0,61.0,52,61.75,0,0,2,2,1,5,33,1,1,0,4.0,3.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
1,0,1,0,0,13.0,1,0,82.0,81.0,85.0,62.0,75.0,68.0,113,68.75,0,0,2,2,4,0,44,1,5,2,3.0,5.0,4.0,4.0,2,1,6,2,1,2,3.0,0,0
1,0,1,1,1,11.0,0,0,79.0,83.0,70.0,67.0,72.0,83.0,81,71.5,0,0,1,1,0,5,33,1,5,0,4.0,3.0,5.0,4.0,1,1,3,4,5,2,3.0,0,0
3,1,1,0,0,12.0,4,0,98.0,97.0,97.0,60.0,90.0,53.0,177,72.0,0,0,2,1,4,0,33,1,6,2,4.0,4.0,4.0,4.0,2,4,3,4,3,3,4.0,0,0
3,1,1,0,0,13.0,1,0,97.0,92.0,92.0,85.0,85.0,76.0,200,85.75,2,1,1,2,4,1,20,1,6,2,4.0,5.0,4.0,5.0,0,3,3,4,3,2,5.0,0,0
3,1,1,0,0,9.0,3,14,20.0,37.0,0.0,34.0,20.0,44.0,139,43.0,0,0,2,1,1,2,19,0,0,1,3.0,1.0,1.0,5.0,2,5,5,3,4,2,1.0,1,1
1,0,1,1,1,10.0,0,0,76.0,79.0,88.0,73.0,63.0,74.0,113,70.0,0,0,1,1,0,0,33,1,5,0,4.0,4.0,5.0,4.0,4,2,3,4,5,2,4.0,1,0
1,0,1,0,1,12.0,4,0,87.0,87.0,84.0,76.0,77.0,68.0,139,73.75,0,3,2,2,5,5,55,1,6,2,4.0,4.0,4.0,4.0,2,1,1,4,3,3,4.0,0,0
0,1,1,0,1,10.0,2,0,85.0,92.0,92.0,66.0,65.0,78.0,153,71.5,0,3,2,1,5,5,44,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,5,3,2.0,0,0
3,1,1,0,1,6.0,2,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
2,0,0,0,0,14.0,1,0,85.0,90.0,82.0,68.0,72.0,76.0,113,71.5,0,3,2,1,4,0,20,1,1,0,3.0,4.0,5.0,4.0,2,1,6,4,1,2,4.0,0,0
3,1,1,0,0,9.0,3,14,20.0,37.0,0.0,33.0,10.0,36.0,19,31.5,0,5,2,1,1,2,5,0,0,1,3.0,1.0,2.0,5.0,2,5,2,3,2,3,1.0,0,1
3,1,1,0,0,12.0,0,0,92.0,93.0,93.0,91.0,63.0,76.0,153,76.75,0,5,1,1,5,0,5,1,6,0,5.0,5.0,5.0,5.0,2,4,3,4,1,3,5.0,0,0
3,1,1,0,1,10.0,3,19,20.0,10.0,0.0,39.0,22.0,44.0,0,31.75,0,5,2,1,3,2,63,0,1,1,3.0,2.0,2.0,1.0,2,5,2,3,5,0,1.0,0,1
3,1,1,0,0,9.0,3,14,20.0,37.0,0.0,37.0,2.0,44.0,49,35.0,0,5,2,1,0,2,5,0,1,1,3.0,1.0,1.0,5.0,2,6,2,3,4,1,4.0,0,1
1,0,1,0,0,15.0,1,0,77.0,82.0,77.0,50.0,52.0,52.0,39,52.0,2,3,2,2,0,1,20,1,0,0,2.0,3.0,5.0,5.0,2,1,6,3,3,2,5.0,0,0
3,1,1,0,0,12.0,4,10,96.0,90.0,90.0,46.0,92.0,79.0,171,74.75,0,1,1,1,5,4,44,1,6,2,3.0,3.0,3.0,3.0,2,3,3,4,1,2,3.0,1,0
1,0,1,0,0,12.8,0,0,82.0,81.1,89.5,71.7,66.4,74.9,156,72.60000000000001,0,3,1,2,5,4,5,1,6,0,3.1,3.9,4.9,4.7,2,1,6,4,5,3,4.0,0,0
3,1,1,0,1,6.0,2,0,75.4,71.0,74.7,62.2,67.1,66.2,37,62.225,0,0,2,2,5,5,13,1,6,2,3.0,3.7,3.2,2.9,2,6,6,4,5,0,2.0,0,0
3,1,1,0,1,9.0,3,18,20.0,37.0,0.0,27.0,28.0,22.0,18,30.75,0,5,0,1,5,2,17,0,1,1,3.0,4.0,3.0,5.0,2,5,1,3,5,1,1.0,0,1
3,1,1,0,0,10.0,3,0,92.0,85.0,93.0,69.0,57.0,68.0,103,65.5,0,3,2,2,1,1,5,1,1,0,5.0,4.0,1.0,2.0,0,1,3,4,5,1,2.0,0,0
2,0,0,0,0,14.0,1,0,83.0,83.0,88.0,66.0,70.0,61.0,86,65.5,0,3,1,2,5,5,20,1,6,2,3.0,3.0,4.0,4.0,2,1,6,4,3,2,4.0,0,0
2,0,0,0,1,13.3,1,3,83.6,81.9,76.1,54.8,62.8,60.5,85,60.725,0,3,2,2,1,5,28,1,6,0,2.8,4.5,3.4,1.5,0,6,0,4,3,1,4.6,0,0
0,1,1,0,0,12.0,3,14,84.0,97.0,88.0,66.0,82.0,64.0,24,65.25,0,3,2,1,3,4,33,1,5,0,1.0,5.0,5.0,5.0,2,1,3,2,1,2,5.0,1,0
3,1,1,0,1,10.0,3,14,20.0,37.0,0.0,25.0,17.0,32.0,2,26.0,0,5,2,1,1,2,5,0,0,1,2.0,2.0,2.0,1.0,2,5,5,3,5,3,1.0,0,1
1,0,1,0,0,13.0,0,0,80.0,86.0,80.0,77.0,76.0,78.0,107,75.0,0,3,1,2,5,5,44,1,6,0,5.0,4.0,4.0,4.0,2,1,1,2,3,2,4.0,1,0
3,1,1,0,1,13.0,1,0,86.0,96.0,96.0,56.0,91.0,93.0,179,81.5,1,0,2,0,4,4,20,1,1,2,3.0,5.0,3.0,5.0,2,1,3,4,1,2,5.0,0,0
3,1,1,0,0,12.0,4,0,87.0,92.0,92.0,59.0,41.0,63.0,52,55.25,0,1,1,1,4,4,5,1,6,0,4.0,5.0,4.0,5.0,2,4,3,2,5,2,5.0,1,0
3,1,1,0,1,8.0,3,14,20.0,37.0,0.0,26.0,10.0,39.0,93,35.25,0,1,1,1,1,2,14,0,0,1,2.0,4.0,2.0,1.0,2,1,2,3,2,0,1.0,0,1
0,1,1,0,0,10.2,2,0,82.6,81.4,77.2,62.7,73.2,61.1,91,65.675,2,1,2,2,3,5,35,1,6,0,5.2,5.0,4.6,4.9,2,1,3,2,5,2,4.9,0,0
3,1,1,0,0,13.0,1,0,94.0,87.0,87.0,60.0,74.0,64.0,119,67.25,2,1,1,0,4,2,20,1,6,2,3.0,3.0,3.0,3.0,0,4,3,4,1,2,3.0,0,0
3,1,1,0,1,12.0,4,0,96.0,93.0,93.0,93.0,82.0,52.0,133,75.0,2,3,1,2,1,0,33,1,6,0,4.0,3.0,4.0,3.0,2,3,3,4,3,2,3.0,0,0
3,1,1,0,0,13.0,1,0,89.0,98.0,98.0,58.0,54.0,62.0,46,57.5,2,1,2,0,5,4,44,1,6,2,3.0,3.0,3.0,3.0,0,3,3,4,5,3,3.0,1,0
3,1,1,0,0,12.0,0,10,98.0,90.0,90.0,88.0,54.0,77.0,113,72.25,2,5,1,2,5,5,20,1,6,1,5.0,2.0,5.0,2.0,2,4,3,2,1,2,2.0,0,0
3,1,1,0,1,9.0,3,0,90.0,71.0,77.0,70.0,69.0,64.0,151,69.75,0,0,1,1,5,0,55,1,5,0,5.0,1.0,5.0,1.0,0,1,3,4,1,2,5.0,0,0
3,1,1,0,0,13.0,1,0,86.0,98.0,98.0,62.0,78.0,78.0,195,77.5,1,0,1,0,5,5,33,1,6,2,3.0,3.0,3.0,3.0,0,4,3,0,5,2,3.0,0,0
1,0,1,0,1,13.8,0,0,76.4,76.3,77.5,66.6,53.9,59.9,47,59.150000000000006,0,3,1,2,4,0,2,1,1,0,3.2,4.6,3.6,5.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,1,13.0,1,0,96.0,93.0,93.0,93.0,48.0,50.0,199,71.75,0,1,1,1,4,1,33,0,0,0,2.0,3.0,2.0,3.0,2,3,3,4,1,3,3.0,1,0
1,0,1,0,0,12.0,0,0,82.0,81.0,79.0,58.0,69.0,64.0,103,64.75,0,3,2,2,4,4,33,1,5,0,4.0,3.0,3.0,2.0,2,1,6,2,3,1,2.0,0,0
3,1,1,0,0,5.0,2,1,77.8,80.5,83.4,70.7,56.7,76.3,87,67.19999999999999,0,3,1,2,4,4,27,1,6,2,1.7,2.8,3.0,4.0,2,1,6,4,3,3,1.9,0,0
3,1,1,0,1,5.0,2,14,20.0,37.0,0.0,24.0,38.0,14.0,177,40.25,0,1,2,1,2,1,0,0,0,1,3.0,2.0,4.0,5.0,2,6,2,3,4,2,1.0,0,1
1,0,1,1,0,12.0,1,0,85.0,81.0,80.0,80.0,78.0,77.0,173,79.5,0,0,1,1,5,0,44,1,5,0,5.0,5.0,2.0,3.0,0,1,3,3,4,2,5.0,0,0
2,0,0,0,0,13.0,1,0,80.0,81.0,85.0,67.0,61.0,56.0,100,62.75,0,3,2,2,4,1,33,1,1,2,4.0,4.0,4.0,4.0,2,1,1,4,1,2,5.0,1,0
1,0,1,0,0,9.0,2,0,78.0,79.0,75.0,60.0,55.0,59.0,68,58.75,0,3,1,2,1,0,20,1,6,0,3.0,5.0,5.0,4.0,2,1,6,4,3,3,4.0,1,0
3,1,1,0,1,7.0,3,0,74.0,82.0,82.0,75.0,76.0,57.0,39,65.5,0,5,1,1,5,0,33,1,5,0,4.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,1,0
1,0,1,0,0,11.6,0,6,76.1,83.2,74.0,72.5,76.1,62.6,102,69.725,0,0,2,2,5,0,52,1,6,0,4.1,2.7,3.0,4.0,2,1,1,4,3,2,3.7,0,0
0,1,1,0,0,10.6,3,7,85.5,68.6,84.8,73.3,49.9,83.0,131,69.75,0,5,1,1,1,0,22,1,6,1,4.9,5.3,4.4,5.2,2,5,1,2,1,2,5.2,2,0
3,1,1,0,1,8.0,3,0,78.0,74.0,80.0,66.0,74.0,70.0,139,71.0,0,0,1,2,5,4,55,1,1,2,4.0,4.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
2,0,0,0,0,13.0,1,0,74.0,76.0,76.0,64.0,53.0,55.0,61,58.0,0,3,2,2,5,0,5,1,6,2,2.0,4.0,3.0,4.0,2,6,6,4,5,2,4.0,1,0
0,1,1,0,0,10.0,4,10,74.0,70.0,79.0,70.0,87.0,72.0,100,74.0,0,5,2,1,4,0,44,1,6,0,5.0,5.0,5.0,5.0,2,1,0,2,1,2,5.0,2,0
1,0,1,0,0,12.8,0,0,79.4,77.3,76.1,66.3,76.0,64.6,157,71.125,0,1,1,2,5,4,5,1,6,0,3.0,3.9,3.1,3.6,2,1,2,2,3,2,2.5,1,0
1,0,1,0,1,13.0,0,0,82.0,82.0,85.0,86.0,81.0,79.0,185,83.25,0,1,1,2,5,0,44,1,5,2,3.0,4.0,5.0,4.0,2,1,2,2,3,2,4.0,0,0
0,1,1,0,0,10.0,2,10,81.0,74.0,77.0,70.0,59.0,65.0,165,68.5,0,5,2,1,1,0,55,1,5,0,1.0,5.0,5.0,5.0,2,1,1,2,1,2,5.0,0,0
2,0,0,0,0,12.3,1,6,75.2,75.5,73.6,51.6,60.7,55.2,57,56.6,0,3,1,1,0,4,37,1,6,1,4.4,4.6,3.8,4.0,2,6,6,4,2,2,2.9,1,0
3,1,1,0,1,9.0,3,1,77.8,80.5,83.4,70.7,56.7,76.3,87,67.19999999999999,0,3,1,2,4,4,27,1,6,2,1.7,2.8,3.0,4.0,2,1,6,4,3,3,1.9,0,0
3,1,1,0,1,6.0,2,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,1,6.0,2,2,76.6,77.8,86.3,65.2,65.1,70.2,63,65.225,0,3,2,2,1,5,36,1,6,0,3.8,3.8,3.5,3.8,2,1,1,4,3,2,1.8,0,0
3,1,1,0,1,13.0,1,0,96.0,94.0,94.0,73.0,82.0,65.0,199,79.0,2,0,1,2,4,5,5,1,6,2,3.0,5.0,3.0,5.0,0,3,3,4,5,2,5.0,0,0
0,1,1,0,0,10.1,3,1,80.3,87.5,98.5,72.5,70.8,63.9,82,67.825,0,5,1,1,1,0,24,1,6,1,5.7,4.9,4.9,4.6,2,1,3,2,1,2,5.2,0,0
0,1,1,0,1,10.0,3,0,79.0,75.0,71.0,63.0,65.0,55.0,100,62.5,0,0,1,2,5,0,33,1,6,0,4.0,3.0,3.0,4.0,2,1,1,4,3,3,2.0,0,0
3,1,1,0,0,8.0,3,1,78.6,77.3,86.4,70.1,69.7,77.5,128,72.35,0,1,1,2,4,1,52,1,6,2,4.4,3.7,5.3,4.8,2,1,2,4,5,3,3.8,0,0
1,0,1,0,1,10.0,0,0,84.6,80.3,84.9,82.2,63.3,66.6,187,74.95,1,3,1,0,5,0,1,1,5,0,2.0,4.9,5.2,3.1,0,3,3,4,5,2,5.1,0,0
3,1,1,0,1,10.0,3,0,74.0,82.0,82.0,75.0,76.0,57.0,39,65.5,0,5,1,1,5,0,33,1,5,0,4.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,1,0
3,1,1,0,0,7.0,3,0,92.0,85.0,93.0,69.0,57.0,68.0,103,65.5,0,3,2,2,1,1,5,1,1,0,5.0,4.0,1.0,2.0,0,1,3,4,5,1,2.0,0,0
1,0,1,1,0,11.0,0,10,75.0,79.0,82.0,64.0,51.0,69.0,58,60.75,0,0,1,1,4,5,5,1,5,0,5.0,4.0,4.0,3.0,0,4,3,4,1,2,4.0,0,0
3,1,1,0,1,13.0,1,0,90.0,89.0,89.0,59.0,89.0,77.0,191,78.5,0,0,2,1,4,4,20,0,6,0,5.0,4.0,5.0,4.0,2,3,3,2,5,2,4.0,1,0
3,1,1,0,1,13.0,1,0,92.0,87.0,87.0,61.0,64.0,94.0,195,77.75,2,0,1,2,5,0,20,1,6,0,3.0,3.0,3.0,3.0,2,1,3,4,1,2,3.0,2,0
2,0,0,0,1,13.0,0,14,67.0,74.0,73.0,60.0,60.0,50.0,31,55.5,0,0,2,2,1,1,33,1,1,1,3.0,4.0,4.0,4.0,2,6,6,4,3,3,4.0,0,1
1,0,1,0,0,14.0,0,0,81.0,88.0,84.0,84.0,86.0,86.0,159,83.5,0,0,1,2,5,5,33,1,6,0,3.0,4.0,4.0,4.0,0,6,0,4,3,3,5.0,0,0
3,1,1,0,1,6.0,2,14,20.0,37.0,0.0,22.0,2.0,33.0,1,20.5,0,5,2,1,1,2,64,0,1,1,2.0,4.0,2.0,1.0,2,1,2,3,2,1,2.0,0,1
1,0,1,0,1,10.3,1,3,74.0,102.9,76.6,55.3,84.9,76.8,148,73.125,0,0,1,1,5,0,34,1,5,0,1.6,2.9,5.3,1.2,2,1,3,4,4,2,5.1,1,0
3,1,1,0,1,13.0,1,0,93.0,95.0,95.0,92.0,82.0,60.0,177,79.75,2,1,2,2,1,5,16,1,6,0,3.0,3.0,3.0,3.0,0,1,3,2,1,2,3.0,0,0
3,1,1,0,1,13.0,1,0,87.0,92.0,92.0,74.0,59.0,59.0,185,69.75,0,1,1,1,4,1,20,0,6,0,2.0,5.0,2.0,5.0,2,4,3,3,1,2,5.0,1,0
3,1,1,0,1,5.0,2,0,91.0,95.0,95.0,56.0,48.0,73.0,8,54.25,2,3,2,2,4,4,5,0,6,0,4.0,5.0,4.0,5.0,0,4,3,4,1,2,5.0,0,0
3,1,1,0,1,13.0,1,0,91.0,98.0,98.0,63.0,47.0,91.0,194,73.0,2,1,1,2,1,0,33,1,6,0,3.0,3.0,3.0,3.0,0,1,3,2,5,3,3.0,2,0
3,1,1,0,1,13.0,1,0,94.0,87.0,87.0,67.0,40.0,72.0,189,66.75,1,5,1,0,4,4,20,1,1,2,3.0,3.0,3.0,3.0,0,4,3,2,5,2,3.0,0,0
1,0,1,0,0,13.2,1,0,81.7,91.3,79.9,61.0,59.9,58.5,38,58.225,0,0,2,2,1,0,38,1,1,0,3.8,5.5,3.3,4.3,2,1,1,4,4,3,4.1,1,0
3,1,1,0,0,12.0,4,0,95.0,98.0,98.0,61.0,57.0,80.0,191,71.75,2,1,1,2,1,4,44,0,6,0,4.0,5.0,4.0,5.0,0,3,3,4,1,2,5.0,0,0
3,1,1,0,1,8.0,3,0,85.0,87.0,90.0,68.0,57.0,57.0,78,61.25,0,3,2,2,1,1,20,1,1,1,4.0,3.0,4.0,3.0,2,1,1,4,3,3,2.0,0,0
3,1,1,0,0,8.0,3,0,74.0,82.0,82.0,75.0,76.0,57.0,39,65.5,0,5,1,1,5,0,33,1,5,0,4.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,1,0
3,1,1,0,0,13.0,1,0,88.0,93.0,93.0,71.0,43.0,64.0,189,66.5,1,1,1,0,0,1,5,1,6,2,3.0,3.0,3.0,3.0,2,3,3,4,5,2,3.0,0,0
1,0,1,1,0,10.0,1,0,97.0,77.0,76.0,64.0,45.0,63.0,72,58.5,0,0,1,1,4,0,61,1,5,0,3.0,2.0,4.0,5.0,3,1,3,4,3,2,5.0,0,0
2,0,0,0,0,14.0,1,7,79.9,81.8,85.5,65.4,68.7,60.8,85,64.92500000000001,0,3,2,2,5,5,13,1,6,2,3.4,3.0,3.7,4.0,2,1,6,4,3,2,4.0,0,0
0,1,1,0,1,14.0,0,10,64.0,72.0,65.0,53.0,41.0,55.0,18,48.75,2,3,1,2,4,4,44,1,6,0,3.0,5.0,3.0,2.0,2,6,6,3,3,0,2.0,0,1
1,0,1,0,0,14.1,0,0,96.3,97.5,89.4,86.4,81.4,74.4,178,81.97500000000001,0,3,1,2,5,5,21,1,6,0,3.2,4.3,3.9,4.0,0,1,3,4,5,2,4.3,1,0
3,1,1,0,0,13.0,1,0,85.0,93.0,93.0,65.0,58.0,63.0,93,63.0,0,0,2,1,1,0,20,1,6,2,3.0,3.0,3.0,3.0,0,4,3,2,5,3,3.0,0,0
1,0,1,0,1,12.6,0,0,100.5,102.0,88.9,82.1,82.2,95.1,180,86.375,0,3,1,2,5,5,40,1,5,2,5.2,3.0,5.3,5.1,0,6,3,2,1,3,4.6,1,0
3,1,1,0,1,9.0,3,0,91.0,95.0,95.0,56.0,48.0,73.0,8,54.25,2,3,2,2,4,4,5,0,6,0,4.0,5.0,4.0,5.0,0,4,3,4,1,2,5.0,0,0
2,0,0,0,0,12.0,0,10,75.0,76.0,73.0,52.0,55.0,54.0,19,52.0,0,3,1,2,1,0,33,1,6,0,2.0,5.0,4.0,5.0,2,6,6,4,5,0,4.0,1,1
3,1,1,0,0,12.0,4,0,93.0,91.0,91.0,92.0,73.0,94.0,107,82.0,0,3,2,1,1,5,44,1,6,0,4.0,5.0,4.0,5.0,2,4,3,4,3,2,5.0,0,0
3,1,1,0,0,12.0,4,0,97.0,93.0,93.0,90.0,64.0,56.0,19,64.25,0,1,2,1,1,1,44,1,6,2,4.0,3.0,4.0,3.0,2,3,3,4,1,2,3.0,1,0
1,0,1,0,1,11.2,0,10,92.4,91.5,77.5,81.5,75.1,74.4,188,79.725,0,1,2,1,5,0,6,1,5,1,4.8,1.3,1.8,4.6,0,3,3,2,1,2,5.1,0,0
3,1,1,0,1,10.0,3,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
1,0,1,0,1,14.0,0,0,85.0,92.0,85.0,77.0,84.0,73.0,177,79.75,0,1,1,2,4,0,33,1,6,0,4.0,4.0,4.0,4.0,0,1,2,4,5,3,3.0,0,0
3,1,1,0,0,12.0,0,0,86.0,99.0,99.0,49.0,62.0,52.0,52,55.25,0,1,1,1,1,0,33,1,6,0,3.0,2.0,3.0,2.0,2,4,3,2,5,2,2.0,0,0
1,0,1,0,1,15.0,1,0,88.0,87.0,81.0,80.0,76.0,82.0,185,81.25,0,3,1,1,4,0,20,1,5,2,4.0,4.0,4.0,4.0,2,1,1,2,5,3,4.0,0,0
1,0,1,0,0,12.0,4,10,91.0,91.0,88.0,75.0,76.0,71.0,119,73.25,0,3,2,2,5,0,5,1,6,0,4.0,4.0,3.0,4.0,2,1,3,4,5,2,4.0,0,0
3,1,1,0,1,13.0,1,0,86.0,89.0,89.0,90.0,41.0,90.0,21,67.25,2,0,1,0,5,1,5,1,6,0,3.0,5.0,3.0,5.0,0,1,3,2,1,2,5.0,0,0
3,1,1,0,1,13.0,1,0,93.0,97.0,97.0,57.0,66.0,56.0,16,56.0,2,0,2,2,4,0,33,1,1,0,5.0,3.0,5.0,3.0,2,1,3,4,5,3,3.0,1,0
3,1,1,0,0,6.0,2,0,92.0,95.0,95.0,67.0,84.0,91.0,194,83.25,1,0,1,0,1,3,44,1,6,2,3.0,5.0,3.0,2.0,0,3,3,4,1,2,1.0,1,0
0,1,1,0,1,13.0,0,0,92.0,90.0,89.0,87.0,73.0,80.0,179,81.5,0,0,1,2,5,1,5,1,1,2,5.0,3.0,5.0,4.0,0,1,3,4,1,2,4.0,0,0
1,0,1,0,1,14.0,1,0,84.0,87.0,94.0,82.0,75.0,76.0,176,79.25,0,3,1,1,5,0,5,1,6,0,4.0,4.0,3.0,3.0,2,1,1,2,5,3,3.0,0,0
3,1,1,0,0,6.0,2,0,79.1,81.4,84.9,66.3,57.4,69.4,103,65.275,0,3,1,2,4,4,36,1,6,2,1.4,2.8,2.6,3.7,2,1,6,4,3,3,2.0,0,0
1,0,1,0,1,14.0,0,0,78.0,76.0,76.0,64.0,52.0,59.0,49,58.0,0,3,2,2,4,0,5,1,1,0,3.0,4.0,4.0,5.0,2,6,6,4,5,3,4.0,0,0
3,1,1,0,1,13.0,1,0,89.0,97.0,97.0,46.0,64.0,88.0,191,71.75,2,3,2,2,5,4,55,1,5,2,3.0,3.0,3.0,3.0,0,4,3,2,1,2,3.0,0,0
0,1,1,0,0,12.0,0,10,71.0,79.0,79.0,66.0,72.0,61.0,81,65.75,0,0,1,2,5,5,20,1,1,2,4.0,5.0,3.0,3.0,2,1,1,4,3,3,4.0,0,0
3,1,1,0,1,12.0,0,0,94.0,91.0,91.0,50.0,95.0,89.0,39,72.0,2,5,2,2,1,0,20,0,1,0,5.0,5.0,5.0,5.0,0,4,3,4,1,3,5.0,2,0
3,1,1,0,1,13.0,1,0,96.0,92.0,92.0,80.0,78.0,77.0,195,81.75,2,1,2,0,4,4,20,1,6,2,3.0,5.0,3.0,5.0,0,1,3,4,2,3,5.0,0,0
1,0,1,0,0,14.0,1,5,78.5,84.9,83.6,68.5,58.1,65.9,92,64.6,0,3,1,2,5,1,4,1,1,0,3.2,3.1,2.6,3.9,2,6,6,4,3,3,2.3,0,0
1,0,1,1,0,12.0,0,0,80.0,83.0,72.0,64.0,70.0,57.0,133,66.0,0,1,1,1,5,0,33,1,5,1,5.0,4.0,5.0,4.0,0,4,3,2,3,2,4.0,1,0
2,0,0,0,1,12.1,0,0,77.4,79.7,84.9,73.5,59.9,73.8,101,68.69999999999999,0,3,2,2,4,4,29,1,6,2,1.7,3.3,3.8,4.2,2,1,6,4,3,3,2.0,0,0
3,1,1,0,1,7.0,2,1,78.6,77.3,86.4,70.1,69.7,77.5,128,72.35,0,1,1,2,4,1,52,1,6,2,4.4,3.7,5.3,4.8,2,1,2,4,5,3,3.8,0,0
3,1,1,0,1,13.0,1,0,95.0,88.0,88.0,78.0,46.0,56.0,193,67.5,1,0,1,0,4,0,44,1,6,0,3.0,5.0,3.0,5.0,0,4,3,4,1,3,5.0,0,0
3,1,1,0,0,13.0,1,0,97.0,97.0,97.0,81.0,42.0,85.0,200,76.25,1,1,1,0,4,2,33,1,6,2,3.0,5.0,3.0,5.0,0,4,3,4,5,2,5.0,0,0
1,0,1,0,1,14.0,1,0,74.0,69.0,73.0,52.0,60.0,62.0,31,56.5,0,1,1,2,4,1,20,1,1,0,3.0,5.0,4.0,3.0,2,5,2,4,1,2,4.0,1,0
1,0,1,1,1,11.0,1,0,82.0,87.0,79.0,73.0,67.0,69.0,145,71.0,0,0,1,1,5,0,20,1,5,0,4.0,1.0,2.0,5.0,2,1,3,4,5,2,5.0,1,0
3,1,1,0,1,9.0,3,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
