school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
1,0,1,0,0,13.1,0,0,81.6,73.6,79.4,71.1,72.2,70.0,144,72.025,0,0,1,2,5,4,55,1,6,2,4.4,5.1,5.2,4.8,2,1,1,4,5,2,4.3,1,0
1,0,1,0,1,14.6,1,8,70.4,67.7,71.8,53.1,60.9,63.3,32,57.375,0,1,1,2,4,1,20,1,1,0,3.1,4.7,4.1,2.8,2,5,2,4,1,2,4.2,1,0
1,0,1,0,0,13.7,1,0,83.5,80.1,85.1,65.7,76.1,70.2,116,70.65,0,0,2,2,4,0,45,1,5,2,3.1,5.0,4.4,4.3,2,1,6,2,1,2,2.6,0,0
1,0,1,0,1,14.1,0,5,74.2,73.0,75.0,61.4,60.4,66.6,108,64.375,0,0,1,2,5,0,44,1,6,2,4.2,3.2,3.8,4.6,2,1,6,4,1,3,4.3,0,0
1,0,1,0,0,14.1,1,0,77.7,84.6,77.5,59.8,54.8,60.3,66,58.925,0,0,1,2,0,4,6,1,5,0,2.4,4.5,2.9,3.9,2,1,6,2,2,3,3.5,0,0
1,0,1,0,1,13.6,0,0,76.6,71.6,71.6,70.4,69.3,61.9,125,68.325,0,0,1,2,4,4,11,1,1,0,2.7,4.6,3.5,3.9,2,1,6,4,3,2,4.2,0,0
1,0,1,0,1,10.0,0,1,86.0,82.6,71.3,85.7,70.0,47.7,122,68.675,0,0,1,1,0,0,28,1,5,0,5.1,2.3,5.3,4.9,0,1,3,2,3,2,4.7,1,0
1,0,1,0,0,14.1,0,0,96.3,97.5,89.4,86.4,81.4,74.4,178,81.97500000000001,0,3,1,2,5,5,21,1,6,0,3.2,4.3,3.9,4.0,0,1,3,4,5,2,4.3,1,0
1,0,1,0,1,11.8,0,8,67.2,81.0,79.3,64.2,71.4,77.4,152,72.325,0,3,2,1,5,0,23,1,6,0,2.9,3.0,4.2,0.8,0,0,3,4,1,2,4.2,1,0
1,0,1,0,1,10.8,0,0,77.5,85.3,70.8,65.4,74.8,82.5,80,71.64999999999999,0,0,1,1,0,5,26,1,5,0,3.8,2.7,4.8,3.9,1,1,3,4,5,2,3.3,0,0
1,0,1,0,1,12.3,1,2,81.1,75.9,72.0,80.3,89.1,52.6,160,75.1,2,3,2,2,5,0,52,1,3,2,3.7,3.0,3.8,2.7,0,1,3,0,1,2,3.9,0,0
1,0,1,0,1,13.0,1,3,81.2,75.4,79.9,64.9,63.3,68.5,131,67.375,0,1,2,1,4,5,28,1,5,2,3.8,5.3,3.1,4.1,2,1,2,2,5,2,1.6,0,0
1,0,1,0,1,11.4,1,0,82.4,80.8,88.6,70.1,77.4,74.7,72,71.05,0,0,2,1,5,0,20,1,5,2,3.2,1.1,5.0,1.5,0,1,3,4,3,2,5.3,1,0
1,0,1,0,0,14.2,1,0,81.2,88.5,81.5,61.8,58.8,58.6,30,57.7,0,0,1,2,1,0,28,1,1,0,4.2,5.3,3.7,4.5,2,1,1,4,4,3,4.4,1,0
1,0,1,0,1,9.8,1,2,77.8,99.9,73.4,56.0,83.6,77.4,147,73.1,0,0,1,1,5,0,33,1,5,0,1.9,2.9,5.4,0.7,2,1,3,4,4,2,4.9,1,0
1,0,1,0,0,13.8,0,0,80.7,80.6,79.3,74.3,71.0,73.1,154,73.875,0,0,1,2,5,4,56,1,6,2,4.5,5.6,5.1,5.1,2,1,1,4,5,2,5.5,0,0
1,0,1,0,0,15.3,1,1,74.0,77.3,74.4,51.2,49.3,53.4,38,51.85,2,3,1,2,0,1,13,1,0,1,2.3,2.8,4.4,5.2,2,1,6,3,3,2,4.7,0,0
1,0,1,0,0,12.6,1,0,93.0,80.6,81.6,67.3,69.5,60.0,112,66.65,0,3,2,1,5,0,7,1,5,0,1.4,3.5,4.5,5.4,3,1,3,2,5,2,4.2,2,0
1,0,1,0,0,12.2,0,0,90.4,85.5,88.0,67.4,59.4,64.4,142,66.4,0,0,2,1,5,1,5,1,6,0,5.0,5.5,1.9,2.2,0,1,3,4,1,1,2.3,0,0
1,0,1,0,1,9.3,1,5,78.1,74.6,80.1,77.6,59.7,71.1,74,67.725,0,0,1,1,5,0,29,1,2,2,4.8,1.7,3.0,3.2,0,5,3,2,5,2,4.0,2,0
1,0,1,0,1,9.8,1,0,81.2,88.7,85.2,67.4,71.7,76.8,97,70.65,0,0,1,1,5,0,47,1,5,0,4.1,3.4,2.5,4.7,2,1,3,4,5,2,4.5,0,0
1,0,1,0,0,10.2,0,6,81.9,92.3,82.7,86.2,40.0,76.2,118,68.325,1,3,1,0,5,5,8,1,5,0,4.6,4.9,5.1,3.0,1,1,3,2,5,2,4.9,0,0
1,0,1,0,0,14.5,0,2,78.6,76.8,81.0,54.7,57.1,63.3,75,59.425,0,0,1,1,4,4,29,1,6,0,3.1,3.5,4.3,4.1,2,1,6,4,3,2,4.0,0,0
1,0,1,0,0,13.4,0,0,71.7,69.1,68.5,43.2,52.8,47.6,26,48.3,0,3,2,1,4,1,22,1,0,2,3.2,3.1,3.0,3.2,2,5,6,3,5,3,2.0,2,1
1,0,1,0,1,11.2,0,2,86.7,75.1,85.4,63.9,66.1,71.7,28,63.025,1,0,1,0,4,0,2,1,6,0,2.9,2.0,2.9,3.0,0,3,3,4,4,3,2.0,1,0
1,0,1,0,0,12.8,0,0,82.0,81.1,89.5,71.7,66.4,74.9,156,72.60000000000001,0,3,1,2,5,4,5,1,6,0,3.1,3.9,4.9,4.7,2,1,6,4,5,3,4.0,0,0
1,0,1,0,1,13.5,1,2,71.8,81.5,72.3,60.9,56.6,90.3,125,69.875,0,1,1,1,4,0,25,1,3,2,4.8,2.0,2.8,2.9,0,5,3,0,5,2,4.0,1,0
1,0,1,0,1,9.6,1,0,84.2,81.6,95.3,79.2,62.9,58.5,129,68.225,0,1,1,1,5,0,58,1,5,0,2.0,3.8,5.4,3.1,2,1,3,4,3,2,5.5,0,0
1,0,1,0,1,12.5,4,2,83.1,86.4,88.1,66.0,65.3,80.4,164,72.80000000000001,0,0,2,1,5,0,22,1,5,0,3.8,3.9,2.6,3.1,2,6,1,2,5,3,3.7,0,0
1,0,1,0,0,11.3,0,2,91.6,81.5,83.1,62.9,64.7,68.0,117,66.575,0,3,1,2,0,0,38,1,6,1,3.8,3.9,5.2,4.1,2,1,1,4,2,3,5.0,1,0
1,0,1,0,0,14.2,1,0,88.5,77.8,86.3,67.5,70.6,65.1,94,67.32499999999999,0,0,1,2,0,5,11,1,1,1,4.5,4.9,2.9,5.0,2,1,1,4,2,2,3.8,1,0
1,0,1,0,0,11.5,1,0,88.9,89.0,62.5,76.3,61.7,74.8,67,68.425,2,1,1,2,5,0,42,1,4,2,4.9,4.7,5.4,4.1,0,1,1,0,5,2,3.8,1,0
1,0,1,0,0,12.2,4,0,89.2,90.6,89.3,82.7,81.1,94.5,167,84.825,0,0,2,2,5,4,46,1,5,2,4.0,4.9,3.8,4.3,0,1,3,2,3,2,3.8,1,0
1,0,1,0,0,12.1,0,2,83.5,78.6,80.9,59.5,71.6,65.8,111,66.625,0,3,1,2,4,4,29,1,5,0,3.8,3.4,2.6,2.5,2,1,6,2,3,1,2.2,0,0
1,0,1,0,0,12.5,1,0,77.2,87.6,75.3,77.9,60.6,75.7,82,69.57499999999999,2,1,1,2,5,0,42,1,4,2,5.3,4.8,4.6,3.9,0,1,1,0,5,2,4.1,1,0
1,0,1,0,1,14.0,0,1,88.0,95.5,82.9,77.9,81.1,73.4,175,79.05,0,1,1,2,4,0,36,1,6,0,4.1,4.1,4.3,4.0,0,1,2,4,5,3,2.6,0,0
1,0,1,0,0,13.0,1,2,89.5,92.3,90.3,91.4,82.9,89.3,181,87.45,0,3,1,2,5,4,52,1,5,2,5.2,4.0,4.9,4.1,0,1,3,2,1,3,3.6,0,0
1,0,1,0,0,12.0,4,2,59.5,66.8,65.5,49.5,44.2,40.5,7,42.575,2,3,2,2,4,2,41,1,6,0,2.4,4.5,3.2,2.8,2,1,6,3,3,3,3.0,0,1
1,0,1,0,0,11.1,0,0,76.8,74.4,76.4,85.1,76.1,57.7,160,74.32499999999999,0,0,1,1,5,0,29,1,5,0,5.1,3.2,4.2,3.2,0,1,2,4,1,2,4.2,0,0
1,0,1,0,0,12.2,1,1,80.4,86.0,69.8,78.9,58.5,72.1,64,67.5,2,1,1,2,5,0,48,1,4,2,5.5,4.2,5.1,4.5,0,1,1,0,5,2,3.1,1,0
1,0,1,0,0,12.1,0,12,92.4,86.8,93.2,61.2,66.6,71.8,114,67.5,0,2,2,2,4,1,35,1,6,2,4.1,5.0,3.8,5.2,0,6,3,4,1,2,4.5,1,0
1,0,1,0,1,12.9,1,1,85.6,85.6,80.3,68.1,64.1,64.0,161,68.725,0,5,1,1,5,0,21,1,5,2,3.9,5.1,5.0,4.8,0,6,3,2,1,2,5.6,1,0
1,0,1,0,0,10.1,2,0,88.4,83.8,94.6,76.3,64.2,74.8,146,72.625,0,3,1,1,5,5,25,1,6,2,4.8,3.8,3.5,3.3,2,1,1,4,1,2,3.8,0,0
1,0,1,0,1,11.7,1,5,84.3,89.2,81.5,59.7,86.6,73.9,54,69.65,0,3,2,1,5,0,25,1,2,2,4.4,2.5,4.0,3.1,0,1,3,2,2,2,3.8,0,0
1,0,1,0,1,11.4,1,5,81.7,71.8,73.2,82.7,88.6,53.6,150,75.175,2,3,1,2,5,0,57,1,3,2,4.5,2.5,3.9,3.4,0,1,3,0,1,2,3.9,0,0
1,0,1,0,1,11.3,2,0,79.7,75.0,80.8,62.2,56.6,63.5,52,60.075,0,3,2,2,5,5,42,1,0,0,2.2,4.8,5.6,4.1,2,6,6,3,3,2,5.1,0,0
1,0,1,0,0,12.8,0,1,84.4,89.6,87.7,76.3,81.0,74.5,166,78.15,0,3,2,2,5,4,9,1,5,2,4.0,3.5,4.3,3.8,2,1,1,2,1,2,4.4,0,0
1,0,1,0,0,12.7,1,0,80.5,82.7,72.1,73.3,86.6,69.5,151,76.35,0,0,1,1,5,0,39,1,5,1,3.5,5.4,3.7,0.9,5,1,3,4,5,2,3.9,0,0
1,0,1,0,1,12.6,0,0,100.5,102.0,88.9,82.1,82.2,95.1,180,86.375,0,3,1,2,5,5,40,1,5,2,5.2,3.0,5.3,5.1,0,6,3,2,1,3,4.6,1,0
1,0,1,0,1,11.1,1,0,84.0,86.1,77.1,73.8,66.3,71.8,123,70.82499999999999,0,0,1,1,5,0,13,1,5,0,4.1,1.2,1.8,4.4,2,1,3,4,5,2,4.9,1,0
1,0,1,0,0,11.8,0,0,73.6,74.5,77.7,56.6,61.4,56.9,70,59.025000000000006,0,3,1,2,5,0,41,1,6,0,1.9,3.6,3.0,4.0,2,1,6,4,3,2,2.0,0,0
1,0,1,0,0,13.6,0,6,71.9,75.4,69.1,42.7,52.9,51.0,22,48.75,0,3,2,1,4,1,11,1,0,2,3.2,3.3,3.3,3.2,2,5,6,3,5,3,2.0,0,1
1,0,1,0,1,9.2,2,0,85.6,93.5,80.9,64.4,61.1,66.3,134,66.30000000000001,0,0,2,2,1,5,7,1,6,1,4.0,4.6,4.4,4.1,0,6,3,4,4,2,3.3,1,0
1,0,1,0,0,14.0,1,5,78.5,84.9,83.6,68.5,58.1,65.9,92,64.6,0,3,1,2,5,1,4,1,1,0,3.2,3.1,2.6,3.9,2,6,6,4,3,3,2.3,0,0
1,0,1,0,1,11.3,1,1,90.6,91.1,90.2,91.6,62.0,78.0,114,75.5,0,4,2,1,5,0,33,1,5,2,5.6,1.1,5.4,4.6,3,1,3,4,1,2,4.5,1,0
1,0,1,0,0,9.5,0,0,79.9,97.4,83.0,78.0,72.5,57.9,169,72.525,1,1,2,0,0,0,47,1,6,1,5.2,3.7,5.2,1.7,0,3,3,4,5,2,4.0,1,0
1,0,1,0,0,11.8,4,9,88.2,92.3,87.2,68.2,74.5,72.0,141,72.25,0,3,2,2,5,0,6,1,6,0,3.7,4.2,2.8,4.6,2,1,3,4,5,2,4.3,0,0
1,0,1,0,0,12.1,4,9,89.2,87.4,85.9,76.0,77.7,71.4,121,74.075,0,3,1,2,5,0,5,1,6,0,3.8,4.0,2.9,4.0,2,1,3,4,5,2,4.6,0,0
1,0,1,0,1,10.4,0,2,72.6,87.8,83.0,74.8,74.5,65.8,66,68.97500000000001,1,3,1,0,0,5,44,1,5,2,5.1,1.9,2.7,2.0,0,3,3,1,5,2,3.0,1,0
1,0,1,0,0,11.6,0,6,76.1,83.2,74.0,72.5,76.1,62.6,102,69.725,0,0,2,2,5,0,52,1,6,0,4.1,2.7,3.0,4.0,2,1,1,4,3,2,3.7,0,0
1,0,1,0,0,11.3,4,7,96.2,90.0,89.5,91.6,91.0,92.7,184,90.55,0,3,2,2,5,4,9,1,5,2,4.6,4.4,2.6,2.1,0,1,3,2,1,0,3.7,0,0
1,0,1,0,1,9.4,2,2,71.5,74.3,71.1,69.4,68.4,55.3,50,62.62500000000001,0,0,1,2,1,1,29,1,1,0,3.7,4.7,5.4,5.6,2,1,1,4,4,3,5.3,1,0
1,0,1,0,0,12.9,0,0,87.3,88.2,94.3,93.5,85.2,82.8,183,87.0,0,3,1,1,5,1,44,1,6,0,3.4,3.9,5.0,4.3,2,1,3,4,5,3,3.7,3,0
1,0,1,0,1,14.8,1,0,72.3,68.6,72.4,49.5,60.1,60.8,42,56.27499999999999,0,1,1,2,4,1,20,1,1,0,3.1,5.5,4.1,2.8,2,5,2,4,1,2,4.3,1,0
1,0,1,0,0,13.7,1,0,82.7,84.3,81.8,62.6,74.2,71.9,106,69.35000000000001,0,0,1,2,4,0,44,1,5,2,3.3,4.9,4.1,4.3,2,1,6,2,1,2,3.0,1,0
1,0,1,0,1,12.6,1,0,68.6,67.9,74.5,64.0,68.9,58.5,106,65.025,0,0,1,2,5,0,7,1,5,2,3.1,3.8,3.4,1.9,2,1,6,2,1,2,4.3,0,0
1,0,1,0,0,12.5,0,0,85.3,91.6,93.5,83.9,81.4,86.5,172,83.5,0,3,1,1,5,1,41,1,6,0,2.9,4.2,5.0,4.0,2,1,3,4,5,3,3.8,0,0
1,0,1,0,1,10.2,0,11,75.0,82.3,77.6,56.3,66.6,72.9,161,68.625,0,1,1,1,5,0,21,1,5,2,2.8,5.1,5.0,0.8,0,4,2,2,1,2,5.0,0,0
1,0,1,0,1,13.4,1,0,71.9,71.9,71.3,52.9,57.4,60.6,55,57.35,2,1,1,2,4,4,40,1,1,0,4.9,2.7,3.8,3.9,2,5,2,3,5,1,5.1,0,0
1,0,1,0,0,14.0,0,0,74.0,70.0,74.0,65.0,62.0,59.0,46,60.5,0,0,1,2,4,0,5,1,6,0,4.0,4.0,3.0,4.0,2,1,6,4,3,3,4.0,0,0
0,1,1,0,0,10.0,2,10,81.0,74.0,77.0,70.0,59.0,65.0,165,68.5,0,5,2,1,1,0,55,1,5,0,1.0,5.0,5.0,5.0,2,1,1,2,1,2,5.0,0,0
0,1,1,0,1,12.0,3,10,77.0,88.0,74.0,75.0,84.0,44.0,72,66.25,2,3,1,2,1,5,15,1,0,1,1.0,5.0,5.0,5.0,0,1,3,2,3,2,5.0,0,0
0,1,1,0,0,11.0,2,0,86.0,81.0,84.0,63.0,69.0,67.0,167,70.0,0,1,2,1,1,4,44,1,6,1,5.0,5.0,5.0,5.0,0,1,2,2,5,0,5.0,0,0
0,1,1,0,1,13.0,4,10,83.0,85.0,79.0,65.0,64.0,72.0,86,66.5,2,3,2,2,3,1,33,1,6,0,1.0,5.0,5.0,5.0,2,5,5,2,1,2,3.0,0,0
0,1,1,0,0,12.0,3,14,84.0,97.0,88.0,66.0,82.0,64.0,24,65.25,0,3,2,1,3,4,33,1,5,0,1.0,5.0,5.0,5.0,2,1,3,2,1,2,5.0,1,0
0,1,1,0,0,10.0,4,10,74.0,70.0,79.0,70.0,87.0,72.0,100,74.0,0,5,2,1,4,0,44,1,6,0,5.0,5.0,5.0,5.0,2,1,0,2,1,2,5.0,2,0
0,1,1,0,0,11.0,3,10,87.0,70.0,83.0,77.0,52.0,80.0,133,70.5,0,5,2,1,1,0,20,1,6,1,5.0,5.0,5.0,5.0,2,5,1,2,1,2,5.0,2,0
0,1,1,0,0,10.0,3,0,79.0,87.0,97.0,71.0,71.0,64.0,68,66.75,0,5,2,1,1,0,20,1,6,1,5.0,5.0,5.0,5.0,2,1,3,2,1,2,5.0,0,0
0,1,1,0,0,9.0,2,0,87.0,77.0,82.0,65.0,74.0,72.0,165,72.75,0,1,2,1,1,4,33,1,6,0,1.0,5.0,5.0,5.0,0,1,5,2,5,2,3.0,0,0
0,1,1,0,1,8.0,2,10,78.0,81.0,75.0,65.0,73.0,76.0,61,68.5,0,1,1,1,1,4,33,1,6,1,1.0,5.0,5.0,5.0,0,1,0,0,1,1,5.0,1,0
0,1,1,0,1,10.0,2,0,88.0,92.0,84.0,88.0,60.0,56.0,31,64.0,0,3,2,1,0,5,5,1,0,0,1.0,3.0,3.0,5.0,0,1,3,2,5,2,5.0,0,0
0,1,1,0,0,11.0,3,10,92.0,87.0,81.0,72.0,56.0,93.0,119,73.0,0,5,2,1,1,0,20,1,5,1,5.0,5.0,5.0,5.0,2,1,3,2,1,2,5.0,0,0
0,1,1,0,1,10.0,3,10,82.0,88.0,85.0,72.0,60.0,73.0,189,73.25,0,3,2,1,1,2,62,1,6,1,5.0,5.0,5.0,5.0,2,5,3,2,1,2,5.0,1,0
0,1,1,0,1,11.0,3,14,91.0,94.0,78.0,60.0,67.0,69.0,165,69.0,0,3,2,1,1,2,5,1,6,1,5.0,5.0,5.0,5.0,2,5,3,2,1,1,5.0,1,0
0,1,1,0,1,12.0,4,10,70.0,93.0,80.0,65.0,57.0,52.0,159,63.0,0,3,2,1,1,0,44,1,6,1,5.0,5.0,5.0,5.0,2,5,2,2,1,2,5.0,0,0
0,1,1,0,0,12.0,4,0,82.0,73.0,72.0,66.0,87.0,66.0,39,68.25,1,5,1,0,4,0,44,1,5,1,5.0,5.0,5.0,5.0,2,5,3,2,1,2,5.0,0,0
0,1,1,0,0,10.0,3,10,80.0,81.0,70.0,69.0,66.0,75.0,189,74.5,0,3,1,1,5,1,33,1,6,0,5.0,5.0,5.0,5.0,2,6,2,4,1,3,5.0,0,0
0,1,1,0,0,11.0,3,0,89.0,81.0,74.0,95.0,69.0,69.0,107,75.5,0,5,2,1,1,0,20,1,6,1,5.0,5.0,5.0,5.0,2,1,3,2,1,2,5.0,0,0
0,1,1,0,0,10.0,2,0,83.0,81.0,77.0,64.0,68.0,63.0,72,64.25,2,1,1,2,3,5,33,1,6,0,5.0,5.0,5.0,5.0,2,1,3,2,5,2,5.0,0,0
0,1,1,0,0,12.0,4,0,82.0,81.0,92.0,43.0,81.0,81.0,24,63.5,0,3,2,1,1,4,5,1,6,1,5.0,5.0,5.0,5.0,0,5,5,2,1,2,5.0,1,0
0,1,1,0,1,12.0,4,0,79.0,80.0,72.0,62.0,56.0,86.0,162,70.75,2,3,2,2,3,4,20,1,6,2,1.0,5.0,5.0,5.0,2,5,3,2,1,1,5.0,0,0
0,1,1,0,1,11.0,3,10,90.0,88.0,74.0,64.0,74.0,56.0,153,67.75,0,1,1,1,1,4,14,1,6,0,4.0,5.0,5.0,5.0,2,5,3,3,5,0,3.0,0,0
0,1,1,0,1,13.0,0,0,92.0,90.0,89.0,87.0,73.0,80.0,179,81.5,0,0,1,2,5,1,5,1,1,2,5.0,3.0,5.0,4.0,0,1,3,4,1,2,4.0,0,0
0,1,1,0,0,10.0,2,0,84.0,82.0,86.0,78.0,74.0,67.0,153,74.0,0,3,2,2,5,1,20,1,6,0,5.0,4.0,5.0,5.0,2,1,1,4,1,2,4.0,0,0
0,1,1,0,1,10.0,3,0,79.0,75.0,71.0,63.0,65.0,55.0,100,62.5,0,0,1,2,5,0,33,1,6,0,4.0,3.0,3.0,4.0,2,1,1,4,3,3,2.0,0,0
0,1,1,0,0,13.0,0,0,87.0,85.0,89.0,66.0,63.0,61.0,107,64.75,0,0,1,1,4,5,20,1,1,0,3.0,5.0,3.0,4.0,2,1,1,4,1,2,4.0,1,0
0,1,1,0,0,9.0,2,0,81.0,82.0,83.0,65.0,63.0,61.0,52,61.75,0,0,2,2,1,5,33,1,1,0,4.0,3.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
0,1,1,0,1,14.0,0,10,64.0,72.0,65.0,53.0,41.0,55.0,18,48.75,2,3,1,2,4,4,44,1,6,0,3.0,5.0,3.0,2.0,2,6,6,3,3,0,2.0,0,1
0,1,1,0,1,11.0,3,10,63.0,69.0,69.0,45.0,50.0,46.0,29,48.0,2,3,2,2,1,2,20,1,6,0,3.0,3.0,3.0,3.0,2,6,6,3,5,2,3.0,0,1
0,1,1,0,0,12.0,0,0,82.0,90.0,91.0,59.0,67.0,68.0,103,65.5,0,0,2,2,4,4,44,1,6,2,5.0,4.0,3.0,3.0,2,1,1,4,1,3,3.0,0,0
0,1,1,0,0,13.0,0,10,84.0,90.0,81.0,79.0,76.0,82.0,176,80.25,0,3,1,1,5,5,55,1,6,2,4.0,4.0,4.0,3.0,2,1,3,4,3,3,4.0,1,0
0,1,1,0,0,11.0,2,0,86.0,89.0,83.0,66.0,76.0,66.0,100,68.75,0,3,2,2,4,0,5,1,6,0,4.0,4.0,4.0,4.0,2,1,1,4,5,2,5.0,0,0
0,1,1,0,0,12.0,4,0,78.0,74.0,80.0,66.0,74.0,70.0,139,71.0,0,0,1,2,5,4,55,1,1,2,4.0,4.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
0,1,1,0,1,14.0,0,14,65.0,64.0,69.0,59.0,60.0,57.0,49,58.25,0,0,2,2,5,5,33,1,6,2,2.0,3.0,1.0,2.0,2,1,6,4,5,2,1.0,0,0
0,1,1,0,1,12.0,0,0,85.0,91.0,88.0,76.0,71.0,75.0,145,74.25,0,0,1,2,4,0,20,1,1,0,4.0,4.0,4.0,4.0,0,1,3,4,1,3,5.0,0,0
0,1,1,0,1,10.0,2,0,85.0,92.0,92.0,66.0,65.0,78.0,153,71.5,0,3,2,1,5,5,44,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,5,3,2.0,0,0
0,1,1,0,1,14.0,0,0,86.0,93.0,92.0,80.0,87.0,83.0,191,84.75,0,1,1,2,5,0,20,1,6,0,3.0,5.0,3.0,4.0,0,1,2,2,5,3,4.0,0,0
0,1,1,0,0,11.0,2,10,73.0,69.0,73.0,64.0,68.0,57.0,93,63.75,0,0,1,2,5,1,20,1,6,0,4.0,5.0,4.0,3.0,2,1,6,4,5,0,4.0,1,0
0,1,1,0,1,14.0,0,0,93.0,95.0,99.0,76.0,71.0,79.0,173,77.25,0,3,2,2,1,5,44,1,6,1,5.0,4.0,5.0,4.0,0,6,3,4,2,2,4.0,0,0
0,1,1,0,0,10.0,2,0,86.0,84.0,79.0,66.0,54.0,68.0,58,61.75,2,0,1,2,1,2,44,1,6,1,4.0,3.0,5.0,5.0,0,1,3,3,5,2,5.0,0,0
0,1,1,0,1,9.0,2,0,80.0,85.0,79.0,64.0,59.0,60.0,100,62.5,2,3,2,2,4,5,20,1,0,2,4.0,4.0,4.0,2.0,0,1,3,3,4,2,2.0,0,0
0,1,1,0,0,12.0,0,10,75.0,80.0,81.0,58.0,55.0,56.0,68,57.5,0,3,1,2,1,5,55,1,1,0,4.0,3.0,3.0,4.0,2,1,1,4,5,3,4.0,0,0
0,1,1,0,0,13.0,1,10,78.0,83.0,75.0,71.0,63.0,70.0,103,68.0,0,3,1,2,5,1,44,1,1,0,4.0,3.0,3.0,4.0,2,1,1,4,3,2,4.0,0,0
0,1,1,0,1,13.0,1,0,81.0,83.0,89.0,68.0,68.0,68.0,81,67.0,0,3,1,2,5,5,20,1,6,0,3.0,4.0,4.0,4.0,2,6,1,4,1,3,5.0,0,0
0,1,1,0,1,13.0,1,0,72.0,77.0,70.0,49.0,50.0,59.0,29,52.25,0,3,2,2,4,0,5,1,1,2,2.0,4.0,3.0,3.0,2,1,6,4,1,1,3.0,0,0
0,1,1,0,1,14.0,1,0,74.0,81.0,78.0,67.0,54.0,68.0,52,61.75,0,0,1,1,4,5,5,1,6,2,3.0,3.0,4.0,4.0,2,1,1,3,3,2,4.0,0,0
0,1,1,0,0,14.0,1,0,80.0,75.0,74.0,61.0,48.0,55.0,78,56.75,0,0,2,2,4,1,44,1,6,2,3.0,3.0,3.0,3.0,2,1,6,4,5,2,3.0,0,0
0,1,1,0,0,15.0,1,0,73.0,70.0,70.0,42.0,49.0,42.0,29,46.0,0,0,1,2,1,0,20,1,1,0,3.0,4.0,4.0,4.0,2,5,6,4,4,0,3.0,0,1
0,1,1,0,0,11.2,2,13,70.5,67.9,74.1,61.9,68.1,54.3,105,63.225,0,0,2,2,5,1,20,1,6,0,4.4,5.0,3.7,3.2,2,1,6,4,5,0,4.1,1,0
0,1,1,0,0,10.6,3,7,85.5,68.6,84.8,73.3,49.9,83.0,131,69.75,0,5,1,1,1,0,22,1,6,1,4.9,5.3,4.4,5.2,2,5,1,2,1,2,5.2,2,0
0,1,1,0,0,10.1,3,13,81.4,82.1,66.2,69.3,66.0,76.7,177,74.25,0,3,2,1,5,1,26,1,6,0,5.0,5.7,4.3,5.2,2,6,2,4,1,3,5.4,0,0
0,1,1,0,1,8.7,2,1,82.7,80.1,79.7,63.3,60.3,61.9,98,63.075,2,3,2,2,4,5,22,1,0,2,4.0,4.4,3.8,2.1,0,1,3,3,4,2,2.3,0,0
0,1,1,0,1,13.6,0,9,61.4,73.0,64.7,52.3,40.5,52.8,13,47.325,2,3,1,2,4,4,47,1,6,0,2.8,4.8,3.3,2.2,2,6,6,3,3,0,2.2,0,1
0,1,1,0,0,10.1,3,1,80.3,87.5,98.5,72.5,70.8,63.9,82,67.825,0,5,1,1,1,0,24,1,6,1,5.7,4.9,4.9,4.6,2,1,3,2,1,2,5.2,0,0
0,1,1,0,0,9.9,2,0,84.6,82.6,81.3,64.7,53.0,67.2,53,60.775000000000006,2,0,1,2,1,2,50,1,6,1,4.2,3.4,4.9,5.0,0,1,3,3,5,2,5.4,1,0
0,1,1,0,0,9.4,3,4,78.6,83.9,96.1,74.4,69.6,64.8,56,66.9,0,5,2,1,1,0,26,1,6,1,5.3,5.0,5.1,5.3,2,1,3,2,1,2,4.9,0,0
0,1,1,0,0,13.0,3,15,83.2,96.0,92.0,63.7,80.3,65.5,20,64.175,0,3,1,1,3,4,39,1,5,0,1.0,5.3,4.9,4.8,2,1,3,2,1,2,4.9,1,0
0,1,1,0,0,12.0,4,0,82.1,73.9,70.7,66.0,90.3,69.1,34,69.475,1,5,1,0,4,0,44,1,5,1,4.8,5.1,4.9,4.8,2,5,3,2,1,2,5.1,0,0
0,1,1,0,1,8.1,2,11,73.2,84.1,74.4,63.3,74.0,74.6,54,67.575,0,1,1,1,1,4,28,1,6,1,0.7,5.1,4.7,4.5,0,1,0,0,1,1,4.8,1,0
0,1,1,0,1,10.0,3,0,80.7,73.5,75.1,59.4,66.1,56.8,103,62.575,0,0,2,2,5,0,27,1,6,0,3.7,3.2,3.3,4.4,2,1,1,4,3,3,1.9,0,0
