school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
WEWE,Rural,Public,Both,Male,5.27833947541137,P5,0,70.6593897964065,62.19328251870775,70.02479317001598,73.3752991413423,45.048501437830105,40.90879120777552,38.278105750674555,26.784652444325157,32.71878907650146,1,No,15-30 min,Walk,Yes,Primary,No paid work,0,1,Yes-some subjects,Less than 1 hr,3.338891147193847,6.0882778439859795,1.8968307368999244,4.665275354379743,Yes,Yes-once,Help at home,Low,Sometimes,2-3 times,0.732760910724456,1 activity,1
KNU_JHS,Peri-urban,Private,Both,Female,13.441907571039193,JHS1,1,86.4373339771324,56.415298299790535,23.838927504569085,74.5480156838689,82.30500007164144,56.813595662126694,49.6471034452487,74.50894191495951,68.57291842277637,0,Yes,Less than 15 min,Walk,No,JHS,Farming/fishing,1.7,2,Yes-some subjects,1-2 hrs,3.6024599660444876,7.963362931102655,4.878415242023818,3.6770387870355985,Yes,Yes-more than once,Work to earn,Low,Often,Once,2.142268360528867,1 activity,1
SHI,Rural,Public,Both,Female,13.484167743542763,JHS1,1,53.28826059483781,60.50610956084569,55.170847825037434,77.0048211726433,58.176391976123895,82.73623148305418,60.6933965931257,82.84048501106076,60.01241903480957,0,No,30-60 min,Walk,No,JHS,Skilled trade,2.3,1,Yes-some subjects,Less than 1 hr,1.8350382593219592,5.390041154320606,3.3292861050514886,0.2584456373899757,Yes,No,Work to earn,Medium,Always,Once,5.39679539173556,1 activity,1
WEWE,Rural,Public,Both,Female,6.535664222515404,P5,2,28.46489349977868,21.311941999181084,29.189988502486436,41.097716968615345,-1.9338514145111958,-0.9601422601568501,-5.949187526265565,29.773707414915542,5.819571886143535,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,Yes-some subjects,Less than 1 hr,2.569353402318332,-2.0722807599047965,-0.33024313513102443,-0.9106908383749879,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Once,-0.080028560441322,1 activity,1
WEWE,Peri-urban,Public,Both,Female,7.701716802354639,P5,2,35.060476915042884,45.90923930750485,-9.481956912425067,57.071810756292834,57.967455085658514,59.90210617225486,35.10131387849467,33.251719439920734,17.2476698145023,1,Yes,Less than 15 min,Car/trotro/bus,No,Primary,Skilled trade,3,0,No textbooks,More than 2 hrs,2.3847659943961728,4.8021870870751275,4.302647319065717,4.843145588499155,Yes,No,Work to earn,Medium,Rarely,Never,0.9238258618816535,1 activity,1
WEWE,Rural,Public,Both,Female,16.53989838367086,P4,3,22.63291784368242,38.290465534035484,-26.756058601826478,72.73063696517491,33.598868614978706,29.890062948457945,24.876294450845084,70.88716741111136,16.546072815449577,1,No,More than 1 hour,Walk,No,JHS,No paid work,6,1,Yes-some subjects,More than 2 hrs,2.1941715970382223,2.092308568427363,4.407006170598741,0.5842560002304202,Yes,No,Work to earn,Low,Often,Once,1.4828339096160268,2 activities,1
SHI,Peri-urban,Public,Both,Male,14.753149269955143,JHS1,2,73.85573352770125,88.49392209549639,90.6422811336302,67.2021887416242,84.32963503186676,66.41982596028762,65.38326119519397,63.85993665036121,72.99576143631808,0,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,4,1,Yes-some subjects,More than 2 hrs,2.713862574925562,6.875416035562294,5.733080883245467,3.4994764600098893,Yes,Yes-once,Work to earn,Medium,Often,Once,3.5236289405185888,1 activity,1
SHI,Peri-urban,Public,Both,Male,12.778448814678958,JHS1,0,55.68836630152679,78.88681062417542,64.59181990445438,77.66777752690358,88.97773546153829,81.21343359320485,62.56428848148079,54.01644074468702,76.50902980888759,0,Yes,Less than 15 min,Walk,No,SHS,Skilled trade,5,2,Yes-some subjects,1-2 hrs,2.947631948199816,8.12494419396762,5.574066908970609,7.18410486775791,Yes,No,Work to earn,Medium,Often,2-3 times,7.18304987247471,1 activity,1
SHI,Peri-urban,Public,Both,Male,16.034837067544,P4,1,61.11415702041026,72.47596068730815,109.08395444802,58.24465408301367,91.90289752221878,73.12165744231187,51.70348452298337,46.156968953210686,70.1256695283715,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,4.1,1,No textbooks,More than 2 hrs,2.437670981940487,7.6804170132098,3.5383046123123547,5.4071148215796265,Yes,Yes-once,Safety on way,Medium,Often,2-3 times,7.010269888396168,3 activities,1
WEWE,Peri-urban,Public,Both,Male,10.518130553398223,JHS1,1,79.56706102983186,65.74691245517745,61.96843145605226,79.93563130341866,91.69847223115053,76.00218658670516,43.16472357050961,57.13927852935232,64.53908344625304,-1,No,Less than 15 min,Walk,Yes,JHS,Skilled trade,5,1,Yes-some subjects,More than 2 hrs,2.815141987421565,7.972538713831213,5.3272660407381185,6.6983858155054925,Yes,No,Work to earn,Low,Often,Never,3.9248162083286506,1 activity,1
WEWE,Rural,Public,Both,Female,2.6333519658838966,P4,2,-1.5974033814476343,37.177087617152544,-30.12666585645632,23.060387615643204,-11.394494144157939,-27.1479513830312,22.861810967723194,66.5515671149311,7.558609796671057,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No textbooks,Less than 1 hr,2.279759838710988,-2.2237456898040304,-1.0753451202611526,-1.427020885085636,Yes,Yes-more than once,Safety on way,Low,Never,Once,-0.4774668500862129,1 activity,1
WEWE,Peri-urban,Private,Both,Female,12.564434388728127,P5,2,24.843139279448618,72.45485189296313,55.83597192874955,31.36329113693842,59.24123030661173,75.07766909603315,36.72698098237893,56.08597291833515,37.74886091392373,0,No,Less than 15 min,Walk,No,JHS,Farming/fishing,0,1,Yes-some subjects,Less than 1 hr,3.190997390562984,4.170541587588823,2.622015761894624,2.9410531017653554,Yes,No,Work to earn,Low,Never,2-3 times,1.1630470183429202,1 activity,1
WEWE,Rural,Public,Both,Male,4.144515739499925,P5,2,52.219862540424096,61.563568560748955,-28.371156498622625,2.634902832357742,23.031997451778686,24.568771687350385,43.065875579959176,52.7121096724281,30.241272215623788,1,No,Less than 15 min,Walk,No,JHS,No paid work,16,0,No-borrow/share,More than 2 hrs,2.607700079507292,2.697580694183731,-0.30584521747316096,0.5338390750658579,Yes,y,Long distance/transport,Low,Rarely,Never,1.2777991654069092,3 activities,1
WEWE,Rural,Public,Both,Male,6.7330186643508085,P5,2,4.040193644829138,39.6018829897922,-30.25465825325048,9.680119406952562,-10.205369004789794,-24.50384854992717,-15.868758673585706,73.3771654878687,7.472241971651613,1,No,15-30 min,Walk,No,JHS,Trading/market,4,0,No textbooks,Less than 1 hr,2.158462950782233,0.753769966320951,2.3807761912234864,2.661306394542528,Yes,Yes-more than once,Safety on way,Low,Rarely,Once,0.3584465655136837,1 activity,1
WEWE,Peri-urban,Public,Both,Male,13.222160518128442,JHS1,0,79.15941343880485,50.84247599173381,22.44320553960376,90.91887154152765,67.28978628675947,35.93500632202019,49.46004506435641,32.06131458214354,57.66357241220618,0,No,Less than 15 min,Walk,No,JHS,Skilled trade,4.3,1,No textbooks,More than 2 hrs,3.279323447500618,4.094032610231416,5.349889439330303,3.4247594701619164,Yes,No,Safety on way,Low,Never,Once,1.9458941999272341,1 activity,1
AYED_RC,Peri-urban,Private,Both,Male,16.419417352325315,P4,1,88.01790176892706,86.30620033987299,46.89633930194671,75.25063926735405,81.02441303684999,86.20000364021354,33.74604708538075,44.700796968147316,72.80254174368312,0,No,Less than 15 min,Walk,Yes,JHS,Skilled trade,2.2,1,Yes-some subjects,More than 2 hrs,6.206149687050919,7.776523843435367,5.808338030481474,6.461485639621621,Yes,Yes-once,Long distance/transport,Medium,Sometimes,2-3 times,4.309938205045305,1 activity,1
KNU_JHS,Rural,Public,Both,Female,10.459719594287124,P4,4+,22.503825821376253,75.49623400611577,-0.8050198082478524,87.01564166281348,80.9380055803135,40.14465231847123,41.83109684051283,41.311159668727164,29.54444733554559,1,No,Less than 15 min,Walk,No,JHS,No paid work,4,0,Yes-some subjects,More than 2 hrs,3.1199177871166586,4.601571989136778,3.7233472305230926,0.36855310709521993,Yes,Yes-more than once,Work to earn,Medium,Sometimes,2-3 times,0.5661714108782424,2 activities,1
SHI,Rural,Public,Both,Female,8.245715205528276,JHS1,2,65.81663484492786,25.401177607142905,29.631929539515184,8.719068972510987,24.321323911024216,45.143828187453266,32.56993109970912,29.361709948043206,40.49954036237835,0,No,More than 1 hour,Walk,No,JHS,Skilled trade,0,0,No-borrow/share,Less than 1 hr,2.4524119064158763,3.202022442066043,3.7041161810604626,0.9221348632739107,Yes,No,Long distance/transport,Low,Never,Never,0.7453779801706384,1 activity,1
WEWE,Rural,Public,Both,Female,10.973712897616302,P5,2,25.952088597089013,34.59069793445216,16.684464866212373,62.80038482607465,33.1521276211048,-19.713928109413814,-18.820528222762793,59.74477155204657,12.551008075115757,0,No,15-30 min,Walk,No,JHS,Farming/fishing,9,0,No textbooks,Less than 1 hr,2.225600576626036,2.508398441150234,2.571083463844853,0.07586752053611034,Yes,Yes-once,Safety on way,Low,Never,Never,0.6412157679867186,2 activities,1
WEWE,Peri-urban,Public,Both,Female,9.479753678035248,P5,2,2.4193461878422404,19.2136706856705,-36.94786057310167,16.53721599527571,10.000621002971101,2.0820114216547267,30.370382489484797,35.58680593157865,18.817127269264645,1,No,More than 1 hour,Walk,Yes,JHS,No paid work,2.8,0,No-borrow/share,Less than 1 hr,3.065683070881006,0.8123319715260311,2.029434822908385,4.606029096134243,Yes,No,Help at home,Low,Sometimes,Once,-0.2395220150045423,1 activity,1
WEWE,Rural,Public,Both,Female,5.903268695605119,P4,2,1.1427845228974398,27.839246508720993,-28.62365187053216,14.144177923952876,-13.35365262640699,-23.056841682340412,-14.705864026608307,54.831712678688504,4.596821740611759,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,Yes-some subjects,Less than 1 hr,3.3078402333358135,-0.6927962984525315,-0.5717223805986005,-0.7682084956578499,Yes,Yes-more than once,Long distance/transport,Low,Rarely,Once,0.3414892411432753,1 activity,1
WEWE,Peri-urban,Public,Both,Male,9.963257818545078,P5,1.3,43.47379121814269,78.76425474842344,69.7985571081005,67.5487329819871,37.03959097329216,80.85968404439369,60.017358363406125,32.656327703653076,47.124665086600444,1,Yes,15-30 min,Walk,Yes,SHS,No paid work,3,0,Yes-some subjects,More than 2 hrs,2.389631173795949,5.746833768945619,4.6076575066570555,4.378601795770004,Yes,No,Work to earn,Low,Sometimes,2-3 times,2.7674635332857846,3 activities,1
WEWE,Rural,Public,Both,Female,7.340400098371234,P4,2,11.628326333266259,19.458266218333865,-16.567902218570786,-3.154518538904064,-13.21511801212425,-28.248571304589973,-27.066930147429726,35.75677036076496,8.21072148382411,1,No,More than 1 hour,Walk,No,JHS,No paid work,0,0,No-borrow/share,Less than 1 hr,2.721739751562568,-1.7086185610590356,-0.8060126314937737,-1.444901917277146,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,-0.5109835159886289,2 activities,1
SHI,Peri-urban,Private,Both,Male,11.64008160039538,JHS1,2,86.07028395120251,48.65459586401231,71.27095169737375,47.18910178872031,91.36678504397858,79.80956444236539,59.885671379613754,43.89226240623472,62.68094818833974,0,No,30-60 min,Car/trotro/bus,Yes,SHS,Skilled trade,1.7,1,Yes-some subjects,More than 2 hrs,2.5583527502935226,8.07840679513574,5.717558355095727,6.259699288408938,Yes,Yes-more than once,Work to earn,Low,Always,Once,3.7175960755114783,1 activity,1
KNU_JHS,Rural,Public,Both,Female,11.442012208669368,P5,2,45.65668404593757,77.11747893187106,-26.678712741401537,61.69200345077255,61.75586450327795,68.88928793646048,41.217046206125524,65.47318570634093,19.215030077604496,1,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Farming/fishing,3,1,Yes-some subjects,Less than 1 hr,2.575937883151494,7.048177543412425,4.206678422046894,6.294196995252351,Yes,No,Work to earn,Low,Rarely,2-3 times,4.9624342044176535,1 activity,1
WEWE,Rural,Public,Both,Male,8.97666407413636,P5,1,25.268316441012182,59.85524218106969,-32.18083950076673,65.3709648584399,17.747226612483065,24.746685375281956,34.19136482974976,69.2702187849865,60.61414537067077,0,No,30-60 min,Walk,No,JHS,No paid work,2.3,0,No-borrow/share,Less than 1 hr,3.1799253010647797,2.3743979137827926,2.7137058361141024,4.073032597533899,Yes,Yes-more than once,Work to earn,Medium,Never,Once,1.47935961033584,2 activities,1
WEWE,Rural,Public,Both,Female,5.861393049283357,P5,2,5.433521640553984,25.120863167568594,-24.82092211070615,6.944699892528481,6.785752604605932,-3.3344316487560093,37.61687708047987,53.28856162538548,19.800015231313264,1,No,More than 1 hour,Walk,No,JHS,Trading/market,9,1,Yes-some subjects,Less than 1 hr,3.4123656805034357,-0.8980899753356333,1.5973169157751,2.129212619150578,Yes,Yes-more than once,Long distance/transport,Low,Never,Never,-0.06434826209434541,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Female,4.978999509415467,JHS1,3,18.881781961042286,58.3610861334147,97.79816304830642,43.41108902756294,76.79362623122228,91.3126704227743,45.263897384762586,27.867968766776414,45.76570055238353,0,No,Less than 15 min,Walk,Yes,JHS,Skilled trade,3,1,No textbooks,More than 2 hrs,2.9642342193285165,4.726600322392666,3.903840709195908,5.902005990372366,Yes,No,Work to earn,Low,Often,2-3 times,3.9262980157789635,2 activities,1
WEWE,Rural,Public,Both,Female,6.94106662020746,P5,2,7.898355604944806,29.344294056790762,-24.75185306633952,6.600780023040933,-1.9881573220095419,-19.844216987740012,37.71247916224228,34.62340452701033,8.42680509849663,1,No,Less than 15 min,Walk,No,JHS,No paid work,2.8,0,No-borrow/share,Less than 1 hr,3.625534723241851,-1.4280855329451332,-0.6815005437186508,-0.554281391743277,Yes,Yes-more than once,Safety on way,Medium,Rarely,Once,0.05977376306214022,2 activities,1
WEWE,Rural,Public,Both,Male,15.865065992401556,P5,2,58.80977727987103,61.81750152863674,37.245417814118326,60.933692163244395,28.45401242764513,45.82700809318707,52.481280382334454,54.46433101985013,43.57582970792539,0,No,30-60 min,Walk,No,Primary,Farming/fishing,2.3,0,No-borrow/share,More than 2 hrs,3.4809902857927244,0.22466378047949798,1.822876805837,1.3556809884380168,Yes,y,Work to earn,Low,Never,Never,0.3587759865068716,2 activities,1
SHI,Peri-urban,Private,Both,Male,13.21583600412237,JHS1,4+,82.65224910629237,68.27895857710926,28.39045792000288,73.77586208599698,92.93472279159172,67.15265833075728,47.074754508734756,77.57860564741645,74.82718091821579,-1,Yes,Less than 15 min,Walk,Yes,SHS,Trading/market,2.8,1,Yes-some subjects,1-2 hrs,3.0419440424841366,7.776502838591361,5.580764127910468,4.262162241400637,Yes,Yes-once,Work to earn,Low,Often,Once,6.28464935835477,2 activities,1
AYED_RC,Rural,Public,Both,Female,6.392798928105874,P4,2,79.3261598674947,38.28236390096063,-21.362306162715115,8.26564177979572,26.113961103363113,38.375309986466924,40.6930425584855,52.841792334190565,16.18710204813379,1,No,More than 1 hour,Walk,No,JHS,Employed,4,0,No-borrow/share,Less than 1 hr,2.8724824597002847,3.5907922227326896,2.5119823209023813,5.822890038518375,Yes,Yes-more than once,Long distance/transport,Low,Sometimes,2-3 times,2.616336314983783,2 activities,1
WEWE,Rural,Public,Both,Female,15.486652054228303,P4,2,31.768586412077713,34.71317100751538,-30.960212660428844,23.6224469963484,17.14300622158842,-18.37699945116968,4.532913349768521,51.29791797163546,6.557646886229655,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,1,No-borrow/share,Less than 1 hr,2.2813915321419564,0.7232899372063808,0.055674998327162495,-1.009248282531804,Yes,Yes-more than once,Help at home,Low,Sometimes,More than 3 times,0.11387053868742858,1 activity,1
KNU_JHS,Peri-urban,Private,Both,Female,9.6988580000737,P5,2,8.77771387880781,65.6400866587314,38.98473606163588,97.12768461069078,88.4741316230971,77.19039553388504,63.32278407052594,55.98361448308475,74.18827655068282,0,Yes,Less than 15 min,Walk,Yes,SHS,Farming/fishing,5,0,Yes-some subjects,1-2 hrs,2.233479577537026,6.920270046181663,5.124661787985187,6.324459290794379,Yes,Yes-more than once,Work to earn,Low,Often,2-3 times,5.941352981233308,1 activity,1
SHI,Rural,Public,Both,Female,14.387374519788207,P4,2,27.5272584451532,46.32292802127853,-23.16234596859037,30.940498060527005,10.400523157452398,27.58486029576269,32.6779638509704,47.49530751317297,15.947224133625046,1,No,More than 1 hour,Walk,No,JHS,No paid work,4,0,Yes-some subjects,1-2 hrs,2.2103624926565986,4.423723474819548,1.163191874113584,4.2775257541027365,Yes,Yes-more than once,Work to earn,Low,Sometimes,Once,0.03149753336579564,1 activity,1
WEWE,Rural,Public,Both,Female,6.78499466448256,P5,2,45.64036660147132,45.73069414668869,34.27603200661651,38.68766756056785,31.690141350366165,9.531400479714986,27.21487266393166,47.32340647919033,15.69976611207554,1,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,1,1,No-borrow/share,Less than 1 hr,2.685070106714159,3.2162650599432476,3.018068969594517,1.9872358039985047,Yes,Yes-more than once,Safety on way,Low,Sometimes,Never,1.1341868855321264,1 activity,1
WEWE,Rural,Public,Both,Female,9.436360186194953,P5,2,7.465353113372597,27.217835586801925,-4.685394800654027,37.605476409766986,8.522584167083487,15.143242406093183,45.03152364047256,35.26946861524149,19.717879052175164,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,More than 2 hrs,1.6120612202844775,2.0926735692682517,-0.492232480944907,1.8559115267852488,Yes,Yes-more than once,Work to earn,Low,Never,Once,0.23051262859923338,2 activities,1
AYED_RC,Rural,Public,Both,Female,13.316574218907196,JHS1,0,57.4162836746771,89.77215187474617,6.326148934076379,79.69064097730859,87.7008252704989,68.79381127663527,59.182008836235944,49.80097116387982,72.57429355165762,0,Yes,15-30 min,Car/trotro/bus,Yes,JHS,Skilled trade,2.3,1,No-borrow/share,More than 2 hrs,4.0249797684606055,7.0919856461643676,5.81142022566096,3.9615194505552664,Yes,No,Work to earn,Medium,Often,2-3 times,6.995330284930295,1 activity,1
WEWE,Rural,Public,Both,Female,11.205431775086964,P5,0,19.44244196574983,37.75684810375894,21.06750234790498,27.175184139621773,-2.1421548717526804,26.425694302898545,37.39360446574041,73.10325773947007,9.496768781715836,1,No,More than 1 hour,Car/trotro/bus,Yes,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,3.3499670814623097,5.529986260923238,2.8281709804942547,3.2238633184736374,Yes,No,Safety on way,Low,Never,More than 3 times,2.7606559691891253,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Female,11.063665268101007,P5,2,5.192806894433671,53.96609133414907,36.33507832195576,-2.2600105243964457,49.8852159730035,8.793005614191085,34.80553023882746,56.01744364711364,34.07534844927147,1,No,15-30 min,Walk,No,JHS,Farming/fishing,17,0,Yes-some subjects,More than 2 hrs,2.58983480524972,2.3098475692508424,3.1613780954922293,4.330159700256335,Yes,Yes-more than once,Work to earn,Low,Never,More than 3 times,2.416808309502342,1 activity,1
WEWE,Peri-urban,Public,Both,Male,13.718456570977796,JHS1,2,39.14513594812471,47.03070930404376,38.60103603847854,53.97640049164515,65.64403395439001,65.24835112268244,49.656122722322706,38.547966169118695,20.48669921811502,0,Yes,30-60 min,Walk,Yes,JHS,No paid work,1,1,No textbooks,1-2 hrs,3.2560973401671385,7.833937083719434,1.2904196896497109,2.633741334977905,Yes,Yes-more than once,Work to earn,Medium,Often,Once,2.7484411092261016,1 activity,1
WEWE,Peri-urban,Public,Both,Female,2.515280769315182,P4,2,27.25246695219607,70.01822803322884,56.24424127536756,75.54476297527637,49.441734554851784,-10.366580871890207,31.073480161299216,23.269520666616753,27.15785411706014,0,No,More than 1 hour,Walk,No,JHS,Skilled trade,3.8,0,No-borrow/share,More than 2 hrs,2.629982120980102,4.199005818499227,1.6971983092271303,0.6154181127432266,Yes,Yes-more than once,Work to earn,Low,Rarely,Once,1.8201001782613133,1 activity,1
SHI,Rural,Private,Both,Male,3.420292397595282,P4,1.3,80.57610521227066,72.35797669724657,41.39460176596364,79.22779935312968,84.76885013884468,79.88937732694123,28.29319739164092,21.25485338958316,39.877937945923115,1,No,Less than 15 min,Walk,Yes,JHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,3.126981578790497,6.900079389938211,3.9238342473195713,5.204679866519772,Yes,No,Work to earn,Low,Sometimes,2-3 times,2.5171739723821718,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Female,10.171644610479673,P5,3,86.2987096788178,43.85820030503059,78.91213617612576,83.23352974633359,70.4200699832946,72.47083335807396,45.47945955661676,38.56082808719053,49.00738119562903,1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,9,1,Yes-some subjects,1-2 hrs,1.9190876728838921,6.991174064291595,5.282472760417676,0.6472590584754032,Yes,Yes-once,Work to earn,Low,Never,More than 3 times,4.735526546989704,3 activities,1
SHI,Peri-urban,Private,Both,Male,10.37567909930327,JHS1,3,94.81830587021548,72.10697224152507,90.65267167744527,72.92786269807206,93.78333116477023,98.55934059219913,60.964617643611916,35.307333967656106,77.40253857816265,-1,Yes,Less than 15 min,Walk,Yes,SHS,Skilled trade,3,2,Yes-some subjects,More than 2 hrs,3.08510764913868,8.467946961797344,6.05544496886289,5.459632574132513,Yes,No,Work to earn,Medium,Often,Once,6.907989360706849,1 activity,1
AYED_RC,Peri-urban,Private,Both,Male,12.181513503277289,P5,2,82.66674911739432,43.2898897244062,61.20383102604144,87.68214797451228,75.90004898423645,51.127923979508154,38.50994418178139,66.42198395261019,41.91476111579347,0,No,Less than 15 min,Walk,No,JHS,Farming/fishing,9,1,Yes-some subjects,More than 2 hrs,2.629755479263194,0.8184370461069923,3.1059853093015817,4.9613758508319314,Yes,Yes-more than once,Work to earn,Medium,Rarely,More than 3 times,1.5930449926929444,1 activity,1
WEWE,Rural,Public,Both,Male,12.322926526143279,P4,2,22.410451764448982,25.230515835991174,-16.826436875689595,52.908748989394944,-12.897697947342607,0.7477099476636226,25.02596225799323,69.44284385508404,11.629032891406855,1,No,More than 1 hour,Walk,No,JHS,No paid work,2.8,0,No textbooks,Less than 1 hr,3.55937336738603,-0.3142139921578053,-0.1603772115941693,-0.06945485834433573,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,0.2089987248652967,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Male,12.990195054373789,JHS1,0,84.99428325491341,68.13554797430443,2.365488201879202,84.8438656697353,67.46849913077577,67.12163282536173,34.36333781094854,34.880443889563814,50.188636266611695,1,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,4.3,0,Yes-some subjects,Less than 1 hr,3.0685072169149104,3.6184571026350736,5.039179877368196,3.6176298771095787,Yes,Yes-once,Safety on way,Low,Often,2-3 times,2.4157748788529103,1 activity,1
AYED_RC,Rural,Private,Both,Male,12.744968914135693,JHS1,3,4.141200686562922,63.404076652631886,-28.141174680816654,72.26607113604175,58.58775556160702,56.32380621513914,51.02578226161218,51.180911797167376,62.19047054174399,0,No,Less than 15 min,Walk,Yes,JHS,Skilled trade,2.8,1,No textbooks,Less than 1 hr,2.7535296314152187,1.9480317962163076,3.041889083124678,2.4877484805235706,Yes,Yes-more than once,Help at home,Low,Rarely,Once,3.904605430636305,1 activity,1
AYED_RC,Rural,Public,Both,Female,5.6063299063975105,P5,2,27.017416177512057,33.39656702765173,25.146172911580543,12.398695611786074,-1.408450308370675,-17.71597475646785,-12.298415349384886,33.04372684105182,32.59148799927509,1,No,15-30 min,Walk,No,JHS,Farming/fishing,6,0,Yes-some subjects,Less than 1 hr,3.1109322968798425,2.790617076738439,0.8427480347816219,4.329259336404915,Yes,No,Long distance/transport,Low,Never,More than 3 times,1.7918037781351719,1 activity,1
WEWE,Rural,Public,Both,Female,5.374415460845869,JHS1,2,31.06105861355739,70.3413497901542,48.938117301231586,37.97300398976492,86.66092006370448,67.69633343500875,45.08615568834379,57.844028551193894,65.03147353610159,1,Yes,Less than 15 min,Walk,No,SHS,Farming/fishing,4.1,1,Yes-some subjects,More than 2 hrs,2.3396829875785987,5.393368421634281,3.849318847333522,-0.7407838741030655,Yes,Yes-more than once,Work to earn,Low,Often,More than 3 times,3.8024838277773307,1 activity,1
WEWE,Rural,Public,Both,Female,6.440766998313155,P5,2,17.069193045910353,21.083680451248608,-15.394940673556674,-3.1354515968728975,-8.518209028588991,-29.436354550617708,22.59654531415474,29.706620239496324,5.103807974910275,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,2.8169839591388848,-1.6900432773427405,-0.9090103950927606,1.9929176576929293,Yes,Yes-more than once,Safety on way,Low,Never,Never,-0.22629274977565084,1 activity,1
WEWE,Rural,Public,Both,Male,4.466139442483737,JHS1,2,17.758624235740353,58.39098919091775,71.32916219333937,16.318317254321993,17.250336514869932,-4.200202380436664,31.466745771342055,47.45415601402338,42.57124276246572,1,No,More than 1 hour,Walk,No,JHS,Skilled trade,0,1,No textbooks,Less than 1 hr,2.9705752917174117,6.534913177579551,2.169627524924915,7.0170299611922,Yes,Yes-more than once,Help at home,Low,Sometimes,Once,1.8238403044285165,2 activities,1
WEWE,Rural,Public,Both,Female,12.174047139957372,P4,4+,30.97791341612487,30.370932241952925,-24.74378105859691,1.7521821151765025,22.81745247899174,15.926315621105342,45.12457782478776,18.711743286243376,30.610937833045412,1,No,More than 1 hour,Walk,No,JHS,Farming/fishing,1,0,No-borrow/share,Less than 1 hr,2.9785881908317515,4.241360836149729,2.8766164417920628,2.733522182103236,Yes,Yes-more than once,Work to earn,Low,Sometimes,Never,1.5454345274335857,1 activity,1
WEWE,Rural,Public,Both,Female,9.106309269034732,P4,2,17.417818836988108,21.42914165623906,-3.2901061486333165,12.206472668153033,-8.26713498764881,-13.929703569358985,30.08683826171404,55.445863290190886,8.048069421182767,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,No-borrow/share,Less than 1 hr,1.8535287574823927,0.903480991745653,-0.3147253355931361,2.948556604037713,Yes,No,Safety on way,Low,Never,Once,0.7728558496193958,2 activities,1
WEWE,Rural,Public,Both,Male,7.297224979997645,P4,2,18.613457935231633,28.929837807893527,-10.206038791862646,14.636370637015066,-14.948992066732345,-22.393627667427722,24.245264008488892,59.3530939386609,8.21029000426531,1,No,More than 1 hour,Walk,No,JHS,No paid work,2.8,0,No textbooks,Less than 1 hr,2.717173634730175,-2.2308753339981906,0.14932494110669303,-1.7793082688132578,Yes,Yes-more than once,Help at home,Low,Sometimes,Never,0.8393592892597841,2 activities,1
KNU_JHS,Peri-urban,Public,Both,Male,12.08132046759791,JHS1,1,87.44392450122996,77.5585720065614,72.87407294846368,72.85160470916958,85.03769613404086,76.19276285676371,39.47063008717237,63.86029200550963,65.30230786166473,-1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,2.329446615358734,7.942093025969543,5.6726490088480235,4.2388355074536985,Yes,No,Work to earn,Medium,Often,Once,6.0549828656754805,1 activity,1
