school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Both,Male,11.896493409517678,P4,0,82.30668407726228,99.69484254226735,82.7880711741306,89.55195446667744,58.70525100816458,73.05411222696581,54.6278155851087,30.035777059888694,66.40735656314061,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Employed,4.6,1,Yes-some subjects,1-2 hrs,4.896240633771355,5.6104199763250655,4.833987383483898,4.893476826079337,No,No,Safety on way,Medium,Sometimes,Once,4.927601308301473,1 activity,0
WEWE,Peri-urban,Public,Both,Female,9.886167416455248,JHS1,2,85.79621053463816,63.83964832307275,102.22865361332386,94.65742771047346,75.42432214789898,66.71256682341306,75.55180172089068,22.348571702664742,53.2402103559244,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Employed,1,1,Yes-some subjects,1-2 hrs,5.0026603108395005,3.178963817823049,3.710805651335031,4.6615147719428265,Yes,No,Nothing-come regularly,Medium,Always,Once,3.182761066887927,2 activities,0
KNU_JHS,Rural,Public,Both,Male,13.362240351741278,P4,0,83.46111817659887,100.82049280752857,70.35183610522708,90.14247888142256,58.54177555762751,58.963416108519574,55.374953012988726,38.12576272588666,73.0620684945614,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,4.9,1,Yes-all subjects,1-2 hrs,4.356378446169317,3.581718196551255,3.084826703487435,3.8222498189796665,No,No,Long distance/transport,Medium,Sometimes,Once,2.5218215679690115,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.709856354123279,JHS1,0.1,76.00953149061105,103.69266284095805,74.61560818676799,68.6385927662844,94.68995957362817,78.75612185303862,50.06191317371253,58.10150117378719,52.82209280459463,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,11,1,Yes-some subjects,More than 2 hrs,3.9722698998935204,4.484630926732643,5.2308519315730155,3.828595209422288,Yes,No,Help at home,Low,Often,Never,4.216440848580817,2 activities,0
SHI,Rural,Private,Both,Male,13.958726802597656,P4,0,78.52984310805289,89.60812933260758,84.36280469906104,89.1468810220615,64.5584249750605,47.588669624493164,71.86670479002717,58.727064862650224,71.41504306559675,0,No,Less than 15 min,Walk,No,Tertiary,Trading/market,3.9,1,No-borrow/share,1-2 hrs,5.190135597909122,5.445386513124658,3.1940870791530718,0.6161580403451477,Yes,"Yes, once",Work to earn,Medium,Always,Never,4.719769920433489,1 activity,0
KNU_JHS,Rural,Public,Both,Female,12.854382933691303,P6,0,86.19938738175364,77.25205884112623,91.28957727611028,80.94562790190582,75.96387227974505,73.77493585596447,68.08967224563885,33.580080354248096,79.88601647737288,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2,1,Yes-some subjects,More than 2 hrs,4.962478296148877,5.553430026183836,3.3468140139290714,0.6011100199148045,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,More than 3 times,3.273569959905504,1 activity,1
KNU_JHS,Rural,Public,Both,Male,11.144673304220792,JHS1,0.1,79.54138515106368,89.92608769560155,90.53511516736077,91.35506455534062,75.76598522706581,62.94495361642994,62.251627599610664,17.993727622060263,67.74364902194645,0,No,Less than 15 min,Car/trotro/bus,No,Primary,Employed,2,1,Yes-some subjects,More than 2 hrs,4.226936364609797,3.387147810287368,4.180770621835714,2.821148618891319,No,No,Long distance/transport,Medium,Often,2-3 times,4.856895857626126,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,15.356679778050275,JHS1,0.8,77.90402285150151,91.58336316551183,68.96164295635005,82.98263681365954,99.42979238322104,71.17188895908563,97.01132599977473,28.55747918282957,72.6486398500215,0,Yes,15-30 min,Car/trotro/bus,No,SHS,Skilled trade,1,1,Yes-some subjects,More than 2 hrs,3.703155081706982,5.211033338354446,4.276624227392701,0.14308846877477155,No,Yes-once,Help at home,Medium,Always,Never,4.950314189641045,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.048961588926202,JHS2,0.5,82.50954782354187,90.3991918864127,-4.646995962954451,89.50705890754666,81.79190996818636,76.17852910154825,65.86516961531407,66.44571520207985,59.530621791979385,0,Yes,15-30 min,Car/trotro/bus,Don't know,SHS,Employed,2,1,Yes-all subjects,1-2 hrs,1.7838918535210067,3.5875584173971147,3.0752017822204976,2.5438023226707482,Yes,Yes-once,Nothing-come regularly,Medium,Sometimes,Once,3.165266024691508,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,12.772262076232249,JHS2,1,67.82150573268588,97.76233268349975,81.99199605345349,75.76881034069991,83.76263116333645,73.27959511499562,51.42935005031607,39.537876760807954,85.22453260938046,1,No,15-30 min,Walk,No,Tertiary,Trading/market,2,1,Yes-some subjects,More than 2 hrs,4.164833436369173,5.648589125946686,3.134958398345144,5.07137640790829,No,Yes-once,Help at home,Medium,Rarely,2-3 times,3.2643272193916393,2 activities,0
WEWE,Peri-urban,Public,Questionnaire,Female,10.477034371795193,JHS1,0,82.49897959160869,87.03705519196042,89.88959443540203,78.5070088243546,73.60931201046718,68.73795313820247,64.93361309146593,55.65780874435041,71.56208406000343,0,No,Don't know,Car/trotro/bus,Yes,SHS,Employed,2,1,Yes-all subjects,1-2 hrs,3.8270541755147502,5.511400019380859,3.1982127862887837,5.0918575743938685,No,No,Help at home,High,Rarely,Once,1.4485198711141138,2 activities,0
KNU_JHS,Rural,Public,Both,Female,9.295717479806628,P5,0,103.68898654931427,83.91998570263557,90.22128401162558,101.23167724703583,69.8951774257195,76.1056616929838,55.67129678413488,29.357988648092213,66.46523102417021,0,Yes,15-30 min,Car/trotro/bus,Don't know,Tertiary,Employed,2,1,Yes-some subjects,More than 2 hrs,4.245425819249369,3.055934734993474,4.257920166089345,4.681174253879892,Yes,"Yes, once",Work to earn,Medium,Sometimes,2-3 times,5.172025215882824,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,14.066121209300357,JHS2,2,93.27140948778745,94.25693259596834,75.71212146138761,74.04688248786096,69.63131772412564,93.72817942857414,60.457672995035814,63.32533135553935,68.35389966003264,1,No,30-60 min,Walk,Yes,JHS,Trading/market,2,0,Yes-some subjects,1-2 hrs,1.3266026126265262,5.342072232550544,2.9762869777535257,4.894361977497391,Yes,No,Long distance/transport,High,Always,Once,1.6741067440121746,2 activities,0
SHI,Rural,Private,Both,Male,11.396969716298909,P6,0,69.82878924140857,73.80951618605846,99.06999793855421,85.9863041976631,69.94981395740217,49.94898595080385,59.64287410775171,31.998400961837298,68.58556436556881,0,No,30-60 min,Walk,No,SHS,Farming/fishing,1,1,Yes-some subjects,1-2 hrs,5.328726521321412,4.5317323445963495,4.092320392303416,3.7115554349203808,Yes,"Yes, once",Help at home,High,Often,Never,3.0766619007230913,2 activities,0
WEWE,Rural,Private,Both,Female,16.004381949118866,JHS1,1.1,80.55826151748433,71.29524148193083,95.46769397210295,83.2348891364583,71.861275179874,65.8773258759712,80.54232177286936,25.160605316746945,57.461445035289046,0,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,9,1,Yes-some subjects,1-2 hrs,4.044963311967335,4.971419029124259,4.442795154114369,3.507309450748413,No,No,Nothing-come regularly,Medium,Sometimes,Once,4.942468494575563,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.259494265869268,JHS1,0,76.15448214193601,81.12362635673352,96.10325423622879,81.68411280151683,58.283037319359515,68.53948058811466,46.734104023281134,17.99134612559547,66.1409959894566,0,No,Less than 15 min,Car/trotro/bus,No,JHS,Skilled trade,2,1,No textbooks,1-2 hrs,3.772370210589721,5.551183408107205,3.00066478691027,3.6660753084068554,Yes,No,Work to earn,High,Often,Once,4.3115622178693735,1 activity,0
KNU_JHS,Rural,Public,Both,Male,13.058847039872052,JHS2,0,83.45490215549897,95.79207070020121,94.33232706244515,79.63018006058061,69.16767125124031,89.33642427769311,62.89331840847318,54.86401172484166,52.49518468899701,0,Unknown,15-30 min,Car/trotro/bus,Don't know,SHS,Trading/market,2.7,1,Yes-some subjects,More than 2 hrs,4.892844733762335,5.637148701246792,4.099976036077356,4.484153322986421,No,Yes-once,Nothing-come regularly,Medium,Often,Never,2.8207441420185266,2 activities,0
WEWE,Rural,Public,Both,Male,13.530751320817576,JHS1,2,75.3413183041247,81.37228147190035,74.33164004331041,75.05255623734266,85.37370294638147,78.41889200180199,78.43473413118285,30.854678536529462,64.03509342319705,0,No,30-60 min,Car/trotro/bus,No,Tertiary,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,4.878498443764106,5.519051474583276,4.537008211743361,0.5499084620163446,Yes,Yes-more than once,Nothing-come regularly,High,Always,Once,2.615670110583228,1 activity,0
SHI,Peri-urban,Public,Both,Male,8.609857859890816,JHS2,0,81.54375485796913,95.15425405572694,62.24099177117618,87.02740996818257,88.11526581384763,60.22600912678545,47.664525795904815,52.85852486605154,53.01070365169831,0,No,15-30 min,Car/trotro/bus,Yes,Don't know,Employed,5,1,"Yes , for some",1-2 hrs,5.411088695376566,4.40372172513836,3.8496594699462663,4.725109764753873,No,No,Long distance/transport,Medium,Often,Never,5.598506541353936,1 activity,0
SHI,Rural,Public,Both,Male,7.731559384109538,P5,0.4,72.43234308697754,94.54045014829669,95.90711711616807,9.925900649379548,70.27164772015236,37.95144268781762,79.65820432810648,69.41386941491083,73.15828055089733,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,3.2,1,"Yes , for all subjects",More than 2 hrs,4.7699540733994334,4.589131891683328,3.9437521105917424,2.9184884246327054,Yes,No,Long distance/transport,High,Sometimes,Never,3.8350729858123165,1 activity,0
WEWE,Rural,Public,Both,Female,13.670886859835885,JHS2,0,88.03391616960715,63.79396730388759,94.49844191845924,85.97101265824303,69.48831527742325,62.72415863646509,84.25061035903153,19.70968097810291,67.42966847406366,0,No,30-60 min,Walk,Yes,Primary,Employed,4,1,Yes-some subjects,More than 2 hrs,2.781670109122024,5.32941120616056,4.040335808747899,2.481611660124804,No,No,Help at home,Medium,Always,Never,5.067894127444865,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,11.45984739049461,JHS2,0,80.96225367173153,91.12272545742583,85.50669359828397,90.96188653685088,57.45242535046124,58.137644530768874,44.580312547664875,33.24117916858296,70.24799614722689,0,No,30-60 min,Car/trotro/bus,No,JHS,Trading/market,2.8,1,Yes-some subjects,1-2 hrs,4.885327819525421,3.37497249131333,3.983835887290902,1.2228654034295827,Yes,"Yes, once",Work to earn,Medium,Sometimes,Never,5.06298181470269,2 activities,0
KNU_JHS,Rural,Public,Questionnaire,Male,14.632242880324887,JHS2,0,68.46704449442902,83.58880726755312,68.76049435355844,81.0033299014951,81.3362319228961,82.01798831042737,76.8920885861893,75.98236027088532,61.43286582939746,1,Unknown,Less than 15 min,Walk,Yes,Don't know,Employed,1,1,No-borrow/share,1-2 hrs,4.267961175485826,5.609707799697592,4.71213877784707,4.498051367071349,No ,No,Nothing-come regularly,Medium,Always,Never,4.9615459485939075,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,11.472593273584692,JHS1,0,83.37111272224489,100.2056207431613,80.48035707151443,93.16523483182706,70.11194907951042,67.89834284819209,47.395228001173564,27.558830886839843,32.65500808544069,0,No,15-30 min,Car/trotro/bus,Yes,SHS,Farming/fishing,3,0,No-borrow/share,1-2 hrs,3.807640964265757,4.575221348374226,5.377058176386722,5.110308871631752,Yes,No,Help at home,Medium,Sometimes,Once,3.086340981081321,2 activities,0
WEWE,Peri-urban,Public,Both,Female,11.380532678505466,JHS2,0.2,85.1057476370341,94.84646835536566,68.07482883486242,66.44500465780696,89.33623146771937,76.75772143443481,58.182936734966205,43.829674002997365,68.4188413219442,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,3,1,Yes-some subjects,1-2 hrs,4.4676591783724655,5.50788822459721,5.362977345139624,5.527782671374367,Yes,Yes-once,Nothing-come regularly,Medium,Rarely,Never,3.348652166343493,1 activity,0
KNU_JHS,Rural,Public,Questionnaire,Female,12.465327056567455,P4,0.2,94.73438599981891,86.30991000025863,-20.154424623840704,71.09978042994877,95.57537574938394,39.90766219316335,82.95125626712151,81.84407906782748,63.48172037743916,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,4.511694780975285,3.4625430351539066,4.082983698704058,5.008001897315058,No,No,Nothing-come regularly,Medium,Always,Never,3.2165761187253192,1 activity,0
WEWE,Peri-urban,Public,Both,Female,9.469528620965745,JHS1,0,84.61203103578892,102.96055070294598,67.5190089560775,81.06412802260499,69.98134159960946,47.758731085210165,63.16869623338045,59.08559104095284,65.0975299906828,0,No,30-60 min,Car/trotro/bus,Yes,JHS,Employed,4,0,Yes-some subjects,1-2 hrs,3.9856691711576957,3.363019626227482,3.0615939193032533,3.1226872686107225,Yes,"Yes, once",Nothing-come regularly,High,Always,Never,2.3184603375345185,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.75142834209264,P4,0,72.5132858075027,98.6416781071825,96.26762821662885,81.7473178754746,68.66491542444837,62.66574502735082,78.29159570570003,29.048321518092838,55.76224540139118,0,No,15-30 min,Walk,Yes,Don't know,Skilled trade,2,1,Yes-some subjects,1-2 hrs,2.9988328711643653,5.469378620488249,4.296289650571219,4.632915599158963,Yes,No,Nothing-come regularly,Medium,Always,Once,3.3959914888376623,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.23120239869912,JHS1,0,72.84962604115422,69.36346500920115,101.11652841879678,84.43716348727392,69.06211593686103,59.35021368481685,71.58025260521968,56.087692903857565,70.8669991848847,1,No,15-30 min,Walk,Yes,Tertiary,Trading/market,3.2,1,Yes-some subjects,Less than 1 hr,4.330316431127856,3.5507707476761685,5.615378203259183,4.819853235209282,Yes,No,Nothing-come regularly,High,Always,Once,4.193084384214506,1 activity,0
KNU_JHS,Rural,Public,Both,Female,12.651236657483832,P5,2,80.24697649289432,95.98732836553683,91.26030757654073,15.73151748723914,65.1455158024551,82.44277781347276,64.51491530078764,47.124803807042035,56.651376188833794,0,No,Don't know,Car/trotro/bus,Yes,Tertiary,Employed,3,1,Yes-some subjects,1-2 hrs,4.138822305030206,3.202273698074218,3.9291533500118114,4.969599599987835,No,No,Help at home,Medium,Always,Never,4.275973593188045,2 activities,0
SHI,Peri-urban,Public,Both,Male,7.373150470956999,JHS2,1,82.90006734236901,80.28907183969278,81.67312312446869,83.44911752757058,55.19849267634667,38.28732457576264,80.22428859793013,50.896543143595316,56.84827402108272,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Skilled trade,11,1,Yes-some subjects,More than 2 hrs,4.861379475189075,3.179738804651491,4.040517038814384,5.134461384026856,No,No,Work to earn,High,Always,Never,5.025995965074503,1 activity,0
WEWE,Rural,Private,Both,Female,6.254119979614761,JHS2,0,32.676383811333224,53.431895437857015,83.73553741657928,74.83980898912088,77.99593076267786,45.900537195230356,58.827119614443,37.514764802988225,77.50719764793205,0,Yes,More than 1 hour,Car/trotro/bus,No,Tertiary,Skilled trade,2.7,1,Yes-some subjects,1-2 hrs,4.074298998716642,4.258096531747218,4.118686649310403,3.0179193340127473,No,Yes-once,Help at home,High,Always,Never,2.9771443847462042,1 activity,0
SHI,Peri-urban,Private,Both,Female,8.122450313577815,JHS1,0,72.81121783914261,88.87623984348127,69.70380952459911,75.5356982634247,76.68136035099567,74.19888989666804,71.68961996515478,42.644351499017766,67.04032086655712,1,No,Less than 15 min,Car/trotro/bus,No,SHS,Skilled trade,2.9,1,Yes-all subjects,1-2 hrs,5.222938519708435,3.4808049982983094,5.587861217136329,4.599330476024844,No,No,Nothing-come regularly,Low,Always,Never,3.7547545933799378,1 activity,0
KNU_JHS,Rural,Public,Both,Male,9.46336924614801,P6,0,83.89811869776892,106.05801648508371,71.11398251297722,93.66578793042208,85.11085242701068,80.79528371954959,83.81401158547372,68.7623352470867,68.44201183821582,0,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,2.8,1,Yes-some subjects,1-2 hrs,5.655270922083147,3.203097617585282,3.301874246893663,4.40530625411413,Yes,"Yes, once",Help at home,Medium,Sometimes,2-3 times,3.415256744747053,2 activities,0
KNU_JHS,Rural,Public,Both,Male,13.197088912207317,JHS2,0,70.42506689507914,94.5577535245801,93.98202569879922,28.68202954753174,66.38305135902873,78.40526908195172,68.04151185899487,60.110976044769174,44.932215161021084,0,No,15-30 min,Car/trotro/bus,Yes,SHS,Employed,1,1,Yes-some subjects,1-2 hrs,3.9160934936525797,3.4011209166176894,4.280346996930933,4.021874436912914,No,No,Nothing-come regularly,High,Rarely,Once,3.0498228241776157,1 activity,0
WEWE,Rural,Public,Questionnaire,Male,11.663975743917195,P4,0,78.36963089743384,90.44644305616372,69.9863011258352,76.48021216180518,71.75561415114868,65.38760636037345,46.0833635387126,21.74861327556833,81.78437498749264,1,No,30-60 min,Car/trotro/bus,Yes,JHS,Trading/market,1,1,Yes-some subjects,1-2 hrs,4.344054101418374,3.4936795718247713,2.983604768416371,2.49219988276434,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.1727487802196745,1 activity,0
SHI,Rural,Public,Questionnaire,Male,12.151987616492116,JHS2,0.2,82.73410912949102,75.69687126480156,-30.818963641938552,73.23946499896743,84.27638986849573,63.071659284101216,43.78482868013255,72.17471723861085,48.09831724709912,0,No,30-60 min,Car/trotro/bus,No,Tertiary,No paid work,1,1,No textbooks,1-2 hrs,4.6905689783324185,3.188469711645469,2.9308086545696628,0.7554140019396333,No,No,Nothing-come regularly,Medium,Often,Never,3.208612059417003,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,4.720100413982048,JHS2,0,81.58220763632931,71.67565731401147,-0.7132422120851842,100.2445043867157,57.89994685662103,58.40021045448834,66.35675427680779,74.05123053238603,46.79552573308912,1,Yes,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,1.9,0,Yes-all subjects,1-2 hrs,4.058995297841681,5.473723335290741,5.377819574257906,1.4366325011868872,Yes,No,Nothing-come regularly,Medium,Sometimes,2-3 times,4.946992133051038,1 activity,0
KNU_JHS,Rural,Public,Both,Male,13.02469335499148,JHS2,1,85.89285973140444,83.79525185650442,72.10418972861797,61.7834761257556,72.69068149159483,73.8471537521663,70.79934977130165,59.979543666461446,58.68464176687209,0,Yes,More than 1 hour,Car/trotro/bus,No,JHS,Employed,0.8,1,Yes-some subjects,1-2 hrs,3.955369608754508,5.150634865089353,3.7642969456187547,4.547079410245868,Yes,Yes-more than once,Nothing-come regularly,Medium,Never,Once,3.806038368252822,2 activities,0
WEWE,Rural,Public,Both,Male,12.13623599506717,JHS2,0,75.14482450851888,80.98845744400869,57.94345025838888,90.78080503425983,92.5484658716772,62.499554126026496,63.52388514060242,80.02046628073778,57.275270945853116,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,3,1,Yes-some subjects,1-2 hrs,4.288571182702825,4.8845544681702115,4.914502185008246,4.7505698958003535,No,No,Nothing-come regularly,Medium,Always,Once,0.849058478944764,1 activity,0
WEWE,Rural,Public,Both,Male,9.887145410715608,JHS2,0,79.75355777286386,95.25573635209886,64.18180909168296,84.18199447400798,74.89600526949403,68.30753587817819,66.65207632024533,30.210086966434016,72.4588732291487,0,Unknown,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,4,1,Yes-all subjects,More than 2 hrs,3.306121524651952,2.9943751449074454,4.7480891000995795,0.6154391492654199,Yes,"Yes, more than once",Nothing-come regularly,High,Often,Never,2.073854236154704,1 activity,0
WEWE,Peri-urban,Public,Both,Female,9.236202339434648,P4,0,73.81352121312317,89.90861741979673,86.86141220138187,91.57402952136174,80.46748950387477,50.17410319415173,47.55790371966708,21.756157007629156,62.11326041547854,0,No,Less than 15 min,Walk,Don't know,JHS,Employed,4,1,Yes-some subjects,1-2 hrs,2.217733887852904,5.491530263556811,5.170336060867575,3.6422332435047773,Yes,No,Work to earn,Medium,Never,Never,2.28035972233431,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,7.512017171741145,JHS2,0,73.5675577909979,70.25520053284262,84.73636943934558,88.67793882543127,73.17731558397898,58.28037844810883,58.17798920973002,73.85980001961155,62.1102561437318,1,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,More than 2 hrs,5.4106946008149395,5.695159409969852,5.433045207046444,4.923545474793476,No,"Yes, once",Nothing-come regularly,Medium,Always,Once,5.155783572184036,1 activity,0
KNU_JHS,Rural,Public,Questionnaire,Female,4.687785527478919,JHS2,0.9,86.72639936295363,104.7264767813674,78.85724445884634,64.33429511188226,93.24701541011522,53.35545274194804,59.9861502134685,81.21444961025819,41.08360598802645,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,2,1,Yes-all subjects,Less than 1 hr,4.227925675891379,4.265745967183482,4.201208526752888,5.109118400126012,No,No,Nothing-come regularly,Medium,Always,More than 3 times,4.557287499070631,2 activities,0
WEWE,Rural,Public,Both,Female,9.23979023766237,JHS1,0,75.62205230861937,64.31346172008429,73.3794725435496,73.71697730804543,69.86548147312824,41.53249570428149,58.52470247460856,35.219817447696954,81.96212634950643,1,Yes,30-60 min,Walk,Don't know,JHS,No paid work,2,1,No-borrow/share,1-2 hrs,3.1650694661678127,4.811365186817881,3.4104834192776243,0.4093133124954669,Yes,"Yes, more than once",Work to earn,High,Sometimes,Once,2.915335766348523,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,4.015618551021285,JHS2,0,78.62136386221437,90.60505888919442,84.12912820107724,81.42470001046853,65.75675550991058,80.02326324320906,81.22789563857867,62.4029411368623,60.886592762051386,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Skilled trade,2,1,Yes-all subjects,1-2 hrs,4.120561420446925,2.714785253305962,2.931974095212272,5.142894107705317,Yes,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,3.1921237925803463,1 activity,0
WEWE,Peri-urban,Public,Both,Female,14.494023533594365,JHS2,0,79.78083408828134,94.72947999903184,75.18679375180011,79.84363827802841,93.4646081881521,49.88276609550973,71.49143558706476,56.326850483378166,64.8851169282567,1,Yes,Less than 15 min,Walk,No,Don't know,Employed,4,1,No-borrow/share,1-2 hrs,4.076295918501594,3.471802842492215,4.462079679476081,3.617596620408992,No,No,Help at home,Medium,Always,2-3 times,3.047058414047819,1 activity,0
AYED_RC,Peri-urban,Public,Both,Female,12.36583709349753,P5,2,77.43230483591796,94.04451820704351,81.13275057388287,84.20233557486337,70.08003738088426,80.44205707880258,54.99365692519458,56.72378755830981,62.867663749337225,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,No paid work,8,1,Yes-some subjects,More than 2 hrs,4.385781392842068,4.871137748676155,3.0126688589010375,5.115246343199225,Yes,No,Nothing-come regularly,Medium,Never,Never,3.853141883939986,1 activity,0
KNU_JHS,Rural,Public,Questionnaire,Female,13.428547396652002,P4,1.2,86.58838936880127,71.80929556648472,92.16312193662017,97.33418620077724,66.52595884888692,63.494940930223706,98.03258046303645,34.468681340584496,52.33602868549104,0,Yes,30-60 min,Car/trotro/bus,Don't know,Tertiary,Trading/market,2.1,1,No-borrow/share,1-2 hrs,2.7184974537545994,5.201427561793926,3.05710224709019,5.112678189684167,No,No,Help at home,Medium,Rarely,2-3 times,3.6670153038019735,1 activity,0
SHI,Peri-urban,Public,Both,Male,8.095025500020542,JHS2,0,93.35720364497341,87.44954832637161,72.48309081356501,100.07012706165554,84.5870591289171,69.19730264201921,57.99457347534393,59.12311102004023,74.6855877180794,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,4.5,1,Yes-some subjects,1-2 hrs,3.5356795405032733,5.530070530438378,3.1954669991287417,4.534494694559654,Yes,Yes-once,Long distance/transport,High,Often,Once,2.2234777132695642,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,13.086246511440827,P4,0.8,92.54973172317445,99.48513575607015,75.33537326407122,68.9876906808488,68.68852902030724,86.60525340130816,59.114406817682706,73.65140091421092,64.06181314440742,1,No,30-60 min,Walk,Yes,Don't know,Employed,2.9,1,Yes-some subjects,1-2 hrs,3.9121693992750197,5.236378934932499,3.348022804923408,4.889489324538886,No,No,Nothing-come regularly,High,Sometimes,Never,2.8065732433639736,1 activity,0
SHI,Peri-urban,Public,Both,Male,12.703482595586383,JHS2,0,88.179500492986,81.41847738794857,90.06780780330968,71.19397920112321,16.67611537145042,59.134229192245506,72.49192083649938,77.59860170162749,69.1292111583573,1,Yes,15-30 min,Walk,Don't know,Tertiary,No paid work,1.9,1,Yes-all subjects,More than 2 hrs,3.9581411814619516,5.457834435571494,4.025586395311386,5.432894283638548,Yes,No,Nothing-come regularly,High,Always,Never,2.6479566099316862,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,13.289492766789301,JHS2,0.1,88.51139252983839,95.95000634928073,78.19502921214034,87.07259433833475,34.369887571567105,65.14676682688645,88.94809877082055,61.8150172414845,62.713903494399474,1,Yes,More than 1 hour,Walk,Yes,Tertiary,Employed,1,1,Yes-some subjects,Less than 1 hr,3.9916199400880195,3.2094560132285155,5.385698146539117,4.760725676318498,Yes,Yes-once,Nothing-come regularly,Low,Always,Never,3.046186695601896,1 activity,0
WEWE,Peri-urban,Public,Both,Male,14.430677135742393,JHS2,0,89.50088598009324,81.47913656483274,86.4201945618961,89.09164076209812,74.42551106251304,52.79481051452973,43.271871639050765,60.440178924917475,64.44591384289765,0,Yes,15-30 min,Car/trotro/bus,No,SHS,Skilled trade,2.7,1,Yes-some subjects,1-2 hrs,4.435923447945678,5.1400672941330185,3.088969418961821,0.7492199553437727,Yes,"Yes, more than once",Nothing-come regularly,High,Sometimes,Once,4.052305017169548,2 activities,0
KNU_JHS,Rural,Public,Both,Female,9.217513071007147,P5,0,87.54988900846114,85.85611481856577,87.40402730232567,79.0548452442646,63.540441319888174,75.58626425010502,43.7789214419668,52.29672385617421,65.552645080285,0,Unknown,15-30 min,Walk,No,Tertiary,Employed,3,1,Yes-all subjects,Less than 1 hr,3.094119434784767,5.232018167540404,2.7333511762358396,5.057595348760268,Yes,No,Nothing-come regularly,Low,Always,Never,3.337908895000721,2 activities,0
WEWE,Rural,Public,Both,Female,4.685317470362839,JHS2,0,69.47755061610987,89.22398080826937,86.32503676549432,80.37684964285013,60.7252395710792,54.75205991404081,73.96717026746738,14.12500476239083,24.877394676802698,0,Yes,Less than 15 min,Walk,No,SHS,Skilled trade,3,0,No-borrow/share,More than 2 hrs,5.010151086151407,5.08813563129911,1.0309990150498944,2.9072862072258268,Yes,Yes-once,Work to earn,Medium,Often,Once,2.151973160613307,1 activity,0
WEWE,Peri-urban,Private,Both,Male,10.639017784626558,JHS2,0,87.24337908218003,87.36638202124823,66.69862673099088,86.60447803533263,80.26146841355838,68.43526863892231,51.47657332930283,62.252754621069236,61.70589233217319,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,3.9,1,Yes-some subjects,1-2 hrs,4.275598875656889,3.0825155259273043,4.215722730527523,4.894457718497474,No,Yes-more than once,Help at home,High,Always,Never,3.338486724721015,2 activities,0
